well,condition,timepoint_day,registration_channel,estimated_y_shift,estimated_x_shift,pre_registration_correlation,post_registration_correlation,overlap_fraction,registration_error,qc_pass,large_shift,reanchored,anchor_ref_day,n_reanchors,anchor_churn,well_registration_qc_pass,qc_note,row,column,common_crop
D14,PLD3_TMEM106B_no_mCherry,32,488nm Binned,407.0,-161.0,-0.00022757085313476996,0.19464679757084805,0.8099189780368768,,True,False,False,25,2,0.25,True,anchored_masked_phase_cross_correlation,D,14,"{'y_start': 461, 'y_stop': 2730, 'x_start': 4, 'x_stop': 2705}"
D14,PLD3_TMEM106B_no_mCherry,36,488nm Binned,-138.0,-168.0,-0.0006691079403410591,0.14099417995092015,0.8961240174366695,,True,False,False,25,2,0.25,True,anchored_masked_phase_cross_correlation,D,14,"{'y_start': 461, 'y_stop': 2730, 'x_start': 4, 'x_stop': 2705}"
D14,PLD3_TMEM106B_no_mCherry,39,488nm Binned,673.0,-112.0,0.0007960761103842397,0.22337541315504636,0.7354538805537563,,True,True,True,36,2,0.25,True,anchored_masked_phase_cross_correlation,D,14,"{'y_start': 461, 'y_stop': 2730, 'x_start': 4, 'x_stop': 2705}"
D17,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,17,"{'y_start': 413, 'y_stop': 2694, 'x_start': 2, 'x_stop': 2704}"
D17,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-153.0,-128.0,0.008098909551121485,0.17278557525325325,0.9044032259005736,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,17,"{'y_start': 413, 'y_stop': 2694, 'x_start': 2, 'x_stop': 2704}"
D17,PLD3_TMEM106B_no_mCherry,16,488nm Binned,-63.0,-41.0,0.013400235832587948,0.16385802629156165,0.9640518227388643,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,17,"{'y_start': 413, 'y_stop': 2694, 'x_start': 2, 'x_stop': 2704}"
D17,PLD3_TMEM106B_no_mCherry,20,488nm Binned,-152.0,-148.0,0.003849748003012977,0.11449048849714943,0.898132424541276,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,17,"{'y_start': 413, 'y_stop': 2694, 'x_start': 2, 'x_stop': 2704}"
D17,PLD3_TMEM106B_no_mCherry,25,488nm Binned,96.0,2.0,0.0041357168129784365,0.28075169220126023,0.9658531888447331,,True,False,True,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,17,"{'y_start': 413, 'y_stop': 2694, 'x_start': 2, 'x_stop': 2704}"
D17,PLD3_TMEM106B_no_mCherry,29,488nm Binned,54.0,-19.0,0.014282903471150066,0.2549068008212244,0.9746714576658906,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,17,"{'y_start': 413, 'y_stop': 2694, 'x_start': 2, 'x_stop': 2704}"
D17,PLD3_TMEM106B_no_mCherry,32,488nm Binned,367.0,-162.0,0.0011184318640346824,0.17617392094616308,0.8227789837946348,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,17,"{'y_start': 413, 'y_stop': 2694, 'x_start': 2, 'x_stop': 2704}"
D17,PLD3_TMEM106B_no_mCherry,36,488nm Binned,-174.0,-172.0,0.004485010566517186,0.14990614096489674,0.8829969129858838,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,17,"{'y_start': 413, 'y_stop': 2694, 'x_start': 2, 'x_stop': 2704}"
D17,PLD3_TMEM106B_no_mCherry,39,488nm Binned,595.0,-119.0,-0.0021495609179897307,0.21447053317769915,0.759654091995744,,True,True,True,36,2,0.25,True,anchored_masked_phase_cross_correlation,D,17,"{'y_start': 413, 'y_stop': 2694, 'x_start': 2, 'x_stop': 2704}"
D18,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,18,"{'y_start': 401, 'y_stop': 2682, 'x_start': 4, 'x_stop': 2704}"
D18,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-164.0,-127.0,0.014232403799574002,0.1570466008439984,0.9010677139561438,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,18,"{'y_start': 401, 'y_stop': 2682, 'x_start': 4, 'x_stop': 2704}"
D18,PLD3_TMEM106B_no_mCherry,16,488nm Binned,-66.0,-38.0,0.004640795045418984,0.12559539443711126,0.9640427046678688,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,18,"{'y_start': 401, 'y_stop': 2682, 'x_start': 4, 'x_stop': 2704}"
D18,PLD3_TMEM106B_no_mCherry,20,488nm Binned,-165.0,-147.0,0.004344164689642399,0.10211160247785826,0.8941621732812801,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,18,"{'y_start': 401, 'y_stop': 2682, 'x_start': 4, 'x_stop': 2704}"
D18,PLD3_TMEM106B_no_mCherry,25,488nm Binned,95.0,4.0,0.010012491719122224,0.2515228612203503,0.9655273697744943,,True,False,True,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,18,"{'y_start': 401, 'y_stop': 2682, 'x_start': 4, 'x_stop': 2704}"
D18,PLD3_TMEM106B_no_mCherry,29,488nm Binned,55.0,-17.0,0.002186980095897262,0.23407267708038415,0.9750090694412835,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,18,"{'y_start': 401, 'y_stop': 2682, 'x_start': 4, 'x_stop': 2704}"
D18,PLD3_TMEM106B_no_mCherry,32,488nm Binned,358.0,-162.0,0.002341615840011699,0.16064373256932543,0.82573980380829,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,18,"{'y_start': 401, 'y_stop': 2682, 'x_start': 4, 'x_stop': 2704}"
D18,PLD3_TMEM106B_no_mCherry,36,488nm Binned,-186.0,-170.0,0.00512287348764793,0.16691888687059614,0.879715866318867,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,18,"{'y_start': 401, 'y_stop': 2682, 'x_start': 4, 'x_stop': 2704}"
D18,PLD3_TMEM106B_no_mCherry,39,488nm Binned,572.0,-118.0,0.005114473954317127,0.22617271326469687,0.7676200035402431,,True,True,True,36,2,0.25,True,anchored_masked_phase_cross_correlation,D,18,"{'y_start': 401, 'y_stop': 2682, 'x_start': 4, 'x_stop': 2704}"
D19,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,1,0.125,True,anchored_masked_phase_cross_correlation,D,19,"{'y_start': 388, 'y_stop': 2672, 'x_start': 2, 'x_stop': 2703}"
D19,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-170.0,-128.0,0.0003380801234977204,0.17062651221893183,0.8987402959409752,,True,False,False,8,1,0.125,True,anchored_masked_phase_cross_correlation,D,19,"{'y_start': 388, 'y_stop': 2672, 'x_start': 2, 'x_stop': 2703}"
D19,PLD3_TMEM106B_no_mCherry,16,488nm Binned,-68.0,-40.0,0.003136607296617633,0.15025325336385387,0.9626737782757461,,True,False,False,8,1,0.125,True,anchored_masked_phase_cross_correlation,D,19,"{'y_start': 388, 'y_stop': 2672, 'x_start': 2, 'x_stop': 2703}"
D19,PLD3_TMEM106B_no_mCherry,20,488nm Binned,-176.0,-148.0,0.0038424901878587737,0.1236391594963284,0.8901960555468023,,True,False,False,8,1,0.125,True,anchored_masked_phase_cross_correlation,D,19,"{'y_start': 388, 'y_stop': 2672, 'x_start': 2, 'x_stop': 2703}"
D19,PLD3_TMEM106B_no_mCherry,25,488nm Binned,98.0,2.0,0.002660196391258336,0.3146615928077223,0.9651563250721179,,True,False,True,20,1,0.125,True,anchored_masked_phase_cross_correlation,D,19,"{'y_start': 388, 'y_stop': 2672, 'x_start': 2, 'x_stop': 2703}"
D19,PLD3_TMEM106B_no_mCherry,29,488nm Binned,54.0,-20.0,0.013381004653073895,0.2588746197381017,0.9743293476421397,,True,False,False,20,1,0.125,True,anchored_masked_phase_cross_correlation,D,19,"{'y_start': 388, 'y_stop': 2672, 'x_start': 2, 'x_stop': 2703}"
D19,PLD3_TMEM106B_no_mCherry,32,488nm Binned,346.0,-163.0,0.002655110563219667,0.20067848887497267,0.8293809534924886,,True,False,False,20,1,0.125,True,anchored_masked_phase_cross_correlation,D,19,"{'y_start': 388, 'y_stop': 2672, 'x_start': 2, 'x_stop': 2703}"
D19,PLD3_TMEM106B_no_mCherry,36,488nm Binned,-196.0,-173.0,-0.00130985182536196,0.16799891910075007,0.8754612528180918,,True,False,False,20,1,0.125,True,anchored_masked_phase_cross_correlation,D,19,"{'y_start': 388, 'y_stop': 2672, 'x_start': 2, 'x_stop': 2703}"
D19,PLD3_TMEM106B_no_mCherry,39,488nm Binned,551.0,-118.0,-0.0016708750963587446,0.11239680977136085,0.7746409182067696,,True,True,False,20,1,0.125,True,anchored_masked_phase_cross_correlation,D,19,"{'y_start': 388, 'y_stop': 2672, 'x_start': 2, 'x_stop': 2703}"
D20,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,20,"{'y_start': 372, 'y_stop': 2665, 'x_start': 5, 'x_stop': 2705}"
D20,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-179.0,-127.0,0.003426712450219774,0.19841740115330234,0.8960691874364166,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,20,"{'y_start': 372, 'y_stop': 2665, 'x_start': 5, 'x_stop': 2705}"
D20,PLD3_TMEM106B_no_mCherry,16,488nm Binned,-73.0,-39.0,-0.0031999907050273353,0.15529289259134813,0.9612945180698284,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,20,"{'y_start': 372, 'y_stop': 2665, 'x_start': 5, 'x_stop': 2705}"
D20,PLD3_TMEM106B_no_mCherry,20,488nm Binned,-190.0,-147.0,0.005007131845372195,0.14052310738271534,0.8858920828883715,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,20,"{'y_start': 372, 'y_stop': 2665, 'x_start': 5, 'x_stop': 2705}"
D20,PLD3_TMEM106B_no_mCherry,25,488nm Binned,99.0,5.0,0.00792746537111309,0.27781604353711836,0.9637979756423498,,True,False,True,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,20,"{'y_start': 372, 'y_stop': 2665, 'x_start': 5, 'x_stop': 2705}"
D20,PLD3_TMEM106B_no_mCherry,29,488nm Binned,53.0,-17.0,0.0067833419133101125,0.22799886365284067,0.9757022859855006,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,20,"{'y_start': 372, 'y_stop': 2665, 'x_start': 5, 'x_stop': 2705}"
D20,PLD3_TMEM106B_no_mCherry,32,488nm Binned,332.0,-161.0,-0.0015803844745629497,0.15872728675905445,0.8346015962216659,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,20,"{'y_start': 372, 'y_stop': 2665, 'x_start': 5, 'x_stop': 2705}"
D20,PLD3_TMEM106B_no_mCherry,36,488nm Binned,-203.0,-170.0,0.0029023794319824442,0.16611547862091527,0.8741397403951456,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,20,"{'y_start': 372, 'y_stop': 2665, 'x_start': 5, 'x_stop': 2705}"
D20,PLD3_TMEM106B_no_mCherry,39,488nm Binned,527.0,-118.0,-0.0018827001415591133,0.2135486357013583,0.7826648206828001,,True,True,True,36,2,0.25,True,anchored_masked_phase_cross_correlation,D,20,"{'y_start': 372, 'y_stop': 2665, 'x_start': 5, 'x_stop': 2705}"
E07,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,07,"{'y_start': 553, 'y_stop': 2795, 'x_start': 5, 'x_stop': 2727}"
E07,PLD3_mCherry_reporter_control,12,488nm Binned,-59.0,-114.0,0.009249960644366145,0.16833769636222004,0.9404969275747974,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,07,"{'y_start': 553, 'y_stop': 2795, 'x_start': 5, 'x_stop': 2727}"
E07,PLD3_mCherry_reporter_control,16,488nm Binned,-33.0,-34.0,0.013014244400813384,0.14442907198994467,0.9767751790059698,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,07,"{'y_start': 553, 'y_stop': 2795, 'x_start': 5, 'x_stop': 2727}"
E07,PLD3_mCherry_reporter_control,20,488nm Binned,-35.0,-128.0,0.008655348885954811,0.1185862354729529,0.9437106220907275,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,07,"{'y_start': 553, 'y_stop': 2795, 'x_start': 5, 'x_stop': 2727}"
E07,PLD3_mCherry_reporter_control,25,488nm Binned,79.0,5.0,0.012786488554900818,0.23361109556784945,0.970759318911706,,True,False,True,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,07,"{'y_start': 553, 'y_stop': 2795, 'x_start': 5, 'x_stop': 2727}"
E07,PLD3_mCherry_reporter_control,29,488nm Binned,56.0,-15.0,0.0495020051793393,0.1896432778417921,0.9753461949195568,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,07,"{'y_start': 553, 'y_stop': 2795, 'x_start': 5, 'x_stop': 2727}"
E07,PLD3_mCherry_reporter_control,32,488nm Binned,484.0,-137.0,-0.0013819797082118156,0.19235775021090232,0.7915341507015322,,True,False,True,29,2,0.25,True,anchored_masked_phase_cross_correlation,E,07,"{'y_start': 553, 'y_stop': 2795, 'x_start': 5, 'x_stop': 2727}"
E07,PLD3_mCherry_reporter_control,36,488nm Binned,-73.0,-156.0,0.010460941782435161,0.18176264238698056,0.9215379049152967,,True,False,False,29,2,0.25,True,anchored_masked_phase_cross_correlation,E,07,"{'y_start': 553, 'y_stop': 2795, 'x_start': 5, 'x_stop': 2727}"
E07,PLD3_mCherry_reporter_control,39,488nm Binned,827.0,-77.0,0.004133303044706509,0.10859788185655794,0.6925394970520669,,True,True,False,29,2,0.25,True,anchored_masked_phase_cross_correlation,E,07,"{'y_start': 553, 'y_stop': 2795, 'x_start': 5, 'x_stop': 2727}"
E06,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,06,"{'y_start': 572, 'y_stop': 2814, 'x_start': 5, 'x_stop': 2722}"
E06,PLD3_mCherry_reporter_control,12,488nm Binned,-48.0,-113.0,0.004380962858525866,0.1610023428745246,0.9445227382807257,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,06,"{'y_start': 572, 'y_stop': 2814, 'x_start': 5, 'x_stop': 2722}"
E06,PLD3_mCherry_reporter_control,16,488nm Binned,-29.0,-34.0,0.013306333332664993,0.14118135830841608,0.9781533450433679,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,06,"{'y_start': 572, 'y_stop': 2814, 'x_start': 5, 'x_stop': 2722}"
E06,PLD3_mCherry_reporter_control,20,488nm Binned,-19.0,-129.0,-0.0016809964104466614,0.10071805853052009,0.9486940733997421,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,06,"{'y_start': 572, 'y_stop': 2814, 'x_start': 5, 'x_stop': 2722}"
E06,PLD3_mCherry_reporter_control,25,488nm Binned,80.0,5.0,0.004476829666303202,0.30307689328754844,0.9704112517482382,,True,False,True,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,06,"{'y_start': 572, 'y_stop': 2814, 'x_start': 5, 'x_stop': 2722}"
E06,PLD3_mCherry_reporter_control,29,488nm Binned,56.0,-17.0,0.001902449141535775,0.22842226682576422,0.974662461169175,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,06,"{'y_start': 572, 'y_stop': 2814, 'x_start': 5, 'x_stop': 2722}"
E06,PLD3_mCherry_reporter_control,32,488nm Binned,498.0,-142.0,0.004632694945201444,0.19173219147762185,0.7854452244650245,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,06,"{'y_start': 572, 'y_stop': 2814, 'x_start': 5, 'x_stop': 2722}"
E06,PLD3_mCherry_reporter_control,36,488nm Binned,-54.0,-159.0,0.0009173296417280033,0.12632389832802532,0.9267760543407854,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,06,"{'y_start': 572, 'y_stop': 2814, 'x_start': 5, 'x_stop': 2722}"
E06,PLD3_mCherry_reporter_control,39,488nm Binned,865.0,-85.0,0.0007114917465870525,0.18839379807300238,0.6776974658084495,,True,True,True,36,2,0.25,True,anchored_masked_phase_cross_correlation,E,06,"{'y_start': 572, 'y_stop': 2814, 'x_start': 5, 'x_stop': 2722}"
E11,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,11,"{'y_start': 500, 'y_stop': 2758, 'x_start': 4, 'x_stop': 2720}"
E11,PLD3_mCherry_reporter_control,12,488nm Binned,-95.0,-115.0,-0.0028052623918617373,0.18180826890035187,0.9281064416861672,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,11,"{'y_start': 500, 'y_stop': 2758, 'x_start': 4, 'x_stop': 2720}"
E11,PLD3_mCherry_reporter_control,16,488nm Binned,-46.0,-37.0,0.010576664351679602,0.16194735201608426,0.9712668915304549,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,11,"{'y_start': 500, 'y_stop': 2758, 'x_start': 4, 'x_stop': 2720}"
E11,PLD3_mCherry_reporter_control,20,488nm Binned,-80.0,-132.0,-0.0034953180976413354,0.13267588341272774,0.9273647170042542,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,11,"{'y_start': 500, 'y_stop': 2758, 'x_start': 4, 'x_stop': 2720}"
E11,PLD3_mCherry_reporter_control,25,488nm Binned,85.0,4.0,0.002970505824822571,0.10804805703221035,0.9690092571519717,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,11,"{'y_start': 500, 'y_stop': 2758, 'x_start': 4, 'x_stop': 2720}"
E11,PLD3_mCherry_reporter_control,29,488nm Binned,54.0,-17.0,0.004569028443973017,0.2732048627160556,0.975355677713392,,True,False,True,25,2,0.25,True,anchored_masked_phase_cross_correlation,E,11,"{'y_start': 500, 'y_stop': 2758, 'x_start': 4, 'x_stop': 2720}"
E11,PLD3_mCherry_reporter_control,32,488nm Binned,439.0,-146.0,4.973552056524281e-05,0.146743152087935,0.8038172865009755,,True,False,False,25,2,0.25,True,anchored_masked_phase_cross_correlation,E,11,"{'y_start': 500, 'y_stop': 2758, 'x_start': 4, 'x_stop': 2720}"
E11,PLD3_mCherry_reporter_control,36,488nm Binned,-110.0,-155.0,0.0077318648690428505,0.11459117789776936,0.9096739572330861,,True,False,False,25,2,0.25,True,anchored_masked_phase_cross_correlation,E,11,"{'y_start': 500, 'y_stop': 2758, 'x_start': 4, 'x_stop': 2720}"
E11,PLD3_mCherry_reporter_control,39,488nm Binned,743.0,-86.0,0.001741694968889395,0.19611198554186804,0.7187167494344364,,True,True,True,36,2,0.25,True,anchored_masked_phase_cross_correlation,E,11,"{'y_start': 500, 'y_stop': 2758, 'x_start': 4, 'x_stop': 2720}"
E05,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,05,"{'y_start': 586, 'y_stop': 2821, 'x_start': 5, 'x_stop': 2722}"
E05,PLD3_mCherry_reporter_control,12,488nm Binned,-39.0,-114.0,0.0028117429839844923,0.16254986971364108,0.9471932389138845,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,05,"{'y_start': 586, 'y_stop': 2821, 'x_start': 5, 'x_stop': 2722}"
E05,PLD3_mCherry_reporter_control,16,488nm Binned,-25.0,-33.0,0.01769916281517363,0.14275115674811437,0.9798771467586351,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,05,"{'y_start': 586, 'y_stop': 2821, 'x_start': 5, 'x_stop': 2722}"
E05,PLD3_mCherry_reporter_control,20,488nm Binned,-7.0,-129.0,0.0024583791070778346,0.11574673951342142,0.9526899768328052,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,05,"{'y_start': 586, 'y_stop': 2821, 'x_start': 5, 'x_stop': 2722}"
E05,PLD3_mCherry_reporter_control,25,488nm Binned,77.0,5.0,0.0041796314624421545,0.32377629165482885,0.9714554532386416,,True,False,True,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,05,"{'y_start': 586, 'y_stop': 2821, 'x_start': 5, 'x_stop': 2722}"
E05,PLD3_mCherry_reporter_control,29,488nm Binned,56.0,-17.0,0.007844426012432166,0.24544772610947266,0.974662461169175,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,05,"{'y_start': 586, 'y_stop': 2821, 'x_start': 5, 'x_stop': 2722}"
E05,PLD3_mCherry_reporter_control,32,488nm Binned,510.0,-143.0,-0.001326783888784908,0.15802481054314446,0.7811816144675339,,True,True,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,05,"{'y_start': 586, 'y_stop': 2821, 'x_start': 5, 'x_stop': 2722}"
E05,PLD3_mCherry_reporter_control,36,488nm Binned,-47.0,-156.0,0.008583869758821687,0.11615476693263593,0.9301103505424158,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,05,"{'y_start': 586, 'y_stop': 2821, 'x_start': 5, 'x_stop': 2722}"
E05,PLD3_mCherry_reporter_control,39,488nm Binned,886.0,-81.0,0.00518709734882491,0.19193843116678821,0.6715561410572878,,True,True,True,36,2,0.25,True,anchored_masked_phase_cross_correlation,E,05,"{'y_start': 586, 'y_stop': 2821, 'x_start': 5, 'x_stop': 2722}"
E10,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,10,"{'y_start': 516, 'y_stop': 2770, 'x_start': 0, 'x_stop': 2717}"
E10,PLD3_mCherry_reporter_control,12,488nm Binned,-86.0,-116.0,0.0019492788520857791,0.17727952481014642,0.9307804679734443,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,10,"{'y_start': 516, 'y_stop': 2770, 'x_start': 0, 'x_stop': 2717}"
E10,PLD3_mCherry_reporter_control,16,488nm Binned,-40.0,-36.0,0.0075167520892206645,0.14706584130039296,0.9736757643131831,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,10,"{'y_start': 516, 'y_stop': 2770, 'x_start': 0, 'x_stop': 2717}"
E10,PLD3_mCherry_reporter_control,20,488nm Binned,-65.0,-134.0,-0.0013103441252475382,0.11044741580142202,0.9316725800396429,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,10,"{'y_start': 516, 'y_stop': 2770, 'x_start': 0, 'x_stop': 2717}"
E10,PLD3_mCherry_reporter_control,25,488nm Binned,88.0,0.0,0.008737404529719127,0.3039188173031601,0.9693165969316597,,True,False,True,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,10,"{'y_start': 516, 'y_stop': 2770, 'x_start': 0, 'x_stop': 2717}"
E10,PLD3_mCherry_reporter_control,29,488nm Binned,58.0,-22.0,0.005596868070278012,0.24164482037924673,0.9722611259918029,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,10,"{'y_start': 516, 'y_stop': 2770, 'x_start': 0, 'x_stop': 2717}"
E10,PLD3_mCherry_reporter_control,32,488nm Binned,453.0,-148.0,0.004854050891811562,0.1757796163149553,0.7985971300689181,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,10,"{'y_start': 516, 'y_stop': 2770, 'x_start': 0, 'x_stop': 2717}"
E10,PLD3_mCherry_reporter_control,36,488nm Binned,-98.0,-161.0,0.0009730690753424307,0.13981134067883394,0.9116113649582076,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,10,"{'y_start': 516, 'y_stop': 2770, 'x_start': 0, 'x_stop': 2717}"
E10,PLD3_mCherry_reporter_control,39,488nm Binned,766.0,-89.0,0.0007675277158512071,0.19419338809312683,0.7101710501489041,,True,True,True,36,2,0.25,True,anchored_masked_phase_cross_correlation,E,10,"{'y_start': 516, 'y_stop': 2770, 'x_start': 0, 'x_stop': 2717}"
E09,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,09,"{'y_start': 528, 'y_stop': 2784, 'x_start': 1, 'x_stop': 2716}"
E09,PLD3_mCherry_reporter_control,12,488nm Binned,-77.0,-114.0,-0.004355830988109805,0.16900453202475632,0.9344702473696189,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,09,"{'y_start': 528, 'y_stop': 2784, 'x_start': 1, 'x_stop': 2716}"
E09,PLD3_mCherry_reporter_control,16,488nm Binned,-39.0,-34.0,0.0026799992891300647,0.14855392301606435,0.9747079299498725,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,09,"{'y_start': 528, 'y_stop': 2784, 'x_start': 1, 'x_stop': 2716}"
E09,PLD3_mCherry_reporter_control,20,488nm Binned,-57.0,-132.0,-0.0003798052497512385,0.12328270165181404,0.9350151432923093,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,09,"{'y_start': 528, 'y_stop': 2784, 'x_start': 1, 'x_stop': 2716}"
E09,PLD3_mCherry_reporter_control,25,488nm Binned,82.0,1.0,0.004627655566592804,0.28508903625051973,0.9710699411969522,,True,False,True,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,09,"{'y_start': 528, 'y_stop': 2784, 'x_start': 1, 'x_stop': 2716}"
E09,PLD3_mCherry_reporter_control,29,488nm Binned,53.0,-21.0,0.010971056387576032,0.23757890023194114,0.9743333595933777,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,09,"{'y_start': 528, 'y_stop': 2784, 'x_start': 1, 'x_stop': 2716}"
E09,PLD3_mCherry_reporter_control,32,488nm Binned,461.0,-148.0,0.007218084876707883,0.16270436291688414,0.7959516737374268,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,09,"{'y_start': 528, 'y_stop': 2784, 'x_start': 1, 'x_stop': 2716}"
E09,PLD3_mCherry_reporter_control,36,488nm Binned,-84.0,-164.0,-0.0027037102529537185,0.129483802934011,0.9152033986333106,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,09,"{'y_start': 528, 'y_stop': 2784, 'x_start': 1, 'x_stop': 2716}"
E09,PLD3_mCherry_reporter_control,39,488nm Binned,795.0,-92.0,0.013888941638990702,0.20756836804483236,0.6996171869073254,,True,True,True,36,2,0.25,True,anchored_masked_phase_cross_correlation,E,09,"{'y_start': 528, 'y_stop': 2784, 'x_start': 1, 'x_stop': 2716}"
E08,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,08,"{'y_start': 542, 'y_stop': 2793, 'x_start': 1, 'x_stop': 2717}"
E08,PLD3_mCherry_reporter_control,12,488nm Binned,-66.0,-115.0,0.005824907252549116,0.1745120726630074,0.9378125674737253,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,08,"{'y_start': 542, 'y_stop': 2793, 'x_start': 1, 'x_stop': 2717}"
