well,condition,timepoint_day,registration_channel,estimated_y_shift,estimated_x_shift,pre_registration_correlation,post_registration_correlation,overlap_fraction,registration_error,qc_pass,qc_note,row,column,common_crop
E12,PLD3_mCherry_reporter_control,12,488nm Binned,761.8,0.0,0.00259915489841205,0.0025304255395594993,0.7343793584379358,0.9999999999999799,True,phase_cross_correlation_on_stable_channel,E,12,"{'y_start': 762, 'y_stop': 2786, 'x_start': 0, 'x_stop': 2868}"
E12,PLD3_mCherry_reporter_control,16,488nm Binned,-81.7,0.0,0.005016358433419711,0.00604400146333415,0.971513249651325,0.9999999999999668,True,phase_cross_correlation_on_stable_channel,E,12,"{'y_start': 762, 'y_stop': 2786, 'x_start': 0, 'x_stop': 2868}"
E11,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,11,"{'y_start': 0, 'y_stop': 2283, 'x_start': 0, 'x_stop': 2594}"
E11,PLD3_mCherry_reporter_control,12,488nm Binned,-585.0,0.0,-0.0031839633686830777,-0.001893007264916583,0.7960251046025104,0.9999999999999803,True,phase_cross_correlation_on_stable_channel,E,11,"{'y_start': 0, 'y_stop': 2283, 'x_start': 0, 'x_stop': 2594}"
E11,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,-273.3,0.015935559212153692,0.001288293012122132,0.9047071129707113,0.9999999999999699,True,phase_cross_correlation_on_stable_channel,E,11,"{'y_start': 0, 'y_stop': 2283, 'x_start': 0, 'x_stop': 2594}"
E07,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,07,"{'y_start': 0, 'y_stop': 2867, 'x_start': 0, 'x_stop': 2868}"
E07,PLD3_mCherry_reporter_control,12,488nm Binned,-0.1,0.0,0.09613168160731714,0.08915804934448612,0.9999651324965133,0.9999999999999997,True,phase_cross_correlation_on_stable_channel,E,07,"{'y_start': 0, 'y_stop': 2867, 'x_start': 0, 'x_stop': 2868}"
E07,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,0.0,0.09970706852782431,0.09970706852782431,1.0,0.9999999999999998,True,phase_cross_correlation_on_stable_channel,E,07,"{'y_start': 0, 'y_stop': 2867, 'x_start': 0, 'x_stop': 2868}"
E06,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,06,"{'y_start': 0, 'y_stop': 2868, 'x_start': 438, 'x_stop': 2868}"
E06,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,116.8,0.0017143910600515432,0.003573890016291916,0.9592747559274756,0.9999999999999745,True,phase_cross_correlation_on_stable_channel,E,06,"{'y_start': 0, 'y_stop': 2868, 'x_start': 438, 'x_stop': 2868}"
E06,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,437.6,0.01645927227436921,0.0010191752440540534,0.8474198047419805,0.9999999999999891,True,phase_cross_correlation_on_stable_channel,E,06,"{'y_start': 0, 'y_stop': 2868, 'x_start': 438, 'x_stop': 2868}"
E14,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,14,"{'y_start': 808, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2476}"
E14,PLD3_mCherry_reporter_control,12,488nm Binned,807.9,0.0,0.0048942029178487105,-0.007196593618284175,0.7183054393305439,0.9999999999999934,True,phase_cross_correlation_on_stable_channel,E,14,"{'y_start': 808, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2476}"
E14,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,-391.1,0.0018659670072437393,0.0004117477571091573,0.8636331938633194,0.999999999999971,True,phase_cross_correlation_on_stable_channel,E,14,"{'y_start': 808, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2476}"
E10,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,10,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2380}"
E10,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,-487.7,0.0021515718770592418,-0.00026682564191639064,0.8299511854951186,0.9999999999999786,True,phase_cross_correlation_on_stable_channel,E,10,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2380}"
E10,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,-326.8,0.00995022536623036,-0.005183588647396816,0.8860529986052998,0.9999999999999888,True,phase_cross_correlation_on_stable_channel,E,10,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2380}"
E05,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,05,"{'y_start': 0, 'y_stop': 2343, 'x_start': 0, 'x_stop': 2868}"
E05,PLD3_mCherry_reporter_control,12,488nm Binned,-524.7,0.0,0.0009767041202637637,0.000429902692293138,0.8170502092050209,0.9999999999999203,True,phase_cross_correlation_on_stable_channel,E,05,"{'y_start': 0, 'y_stop': 2343, 'x_start': 0, 'x_stop': 2868}"
E05,PLD3_mCherry_reporter_control,16,488nm Binned,-83.9,0.0,0.018409225787471794,0.006672656903218372,0.9707461645746165,0.9999999999999645,True,phase_cross_correlation_on_stable_channel,E,05,"{'y_start': 0, 'y_stop': 2343, 'x_start': 0, 'x_stop': 2868}"
E13,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,13,"{'y_start': 0, 'y_stop': 2868, 'x_start': 600, 'x_stop': 2868}"
E13,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,599.9,0.009055905707849914,-0.001977146383528748,0.7908298465829846,0.9999999999999869,True,phase_cross_correlation_on_stable_channel,E,13,"{'y_start': 0, 'y_stop': 2868, 'x_start': 600, 'x_stop': 2868}"
E13,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,225.0,0.0024112084857326717,-0.0018450654422813122,0.9215481171548117,0.9999999999999661,True,phase_cross_correlation_on_stable_channel,E,13,"{'y_start': 0, 'y_stop': 2868, 'x_start': 600, 'x_stop': 2868}"
E15,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,15,"{'y_start': 0, 'y_stop': 2868, 'x_start': 492, 'x_stop': 2281}"
E15,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,491.3,0.004139155452181267,0.006655191888656006,0.8286959553695955,0.9999999999999718,True,phase_cross_correlation_on_stable_channel,E,15,"{'y_start': 0, 'y_stop': 2868, 'x_start': 492, 'x_stop': 2281}"
E15,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,-586.3,0.01043838424101549,0.008513272237874974,0.7955718270571827,0.9999999999999654,True,phase_cross_correlation_on_stable_channel,E,15,"{'y_start': 0, 'y_stop': 2868, 'x_start': 492, 'x_stop': 2281}"
E16,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,16,"{'y_start': 0, 'y_stop': 2776, 'x_start': 0, 'x_stop': 1687}"
E16,PLD3_mCherry_reporter_control,12,488nm Binned,-91.9,0.0,0.006731714694579536,0.004959706678736524,0.9679567642956765,0.9999999999999689,True,phase_cross_correlation_on_stable_channel,E,16,"{'y_start': 0, 'y_stop': 2776, 'x_start': 0, 'x_stop': 1687}"
E16,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,-1180.4,0.003298523175312494,-0.008649913610359796,0.5884239888423989,0.9999999999999769,True,phase_cross_correlation_on_stable_channel,E,16,"{'y_start': 0, 'y_stop': 2776, 'x_start': 0, 'x_stop': 1687}"
E17,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,17,"{'y_start': 0, 'y_stop': 2272, 'x_start': 0, 'x_stop': 1921}"
E17,PLD3_mCherry_reporter_control,12,488nm Binned,-595.1,0.0,-0.0009335439583358458,0.0013885954161321952,0.7925034867503487,0.9999999999999517,True,phase_cross_correlation_on_stable_channel,E,17,"{'y_start': 0, 'y_stop': 2272, 'x_start': 0, 'x_stop': 1921}"
E17,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,-946.1,0.004749292334460356,0.001222268458194495,0.670118549511855,0.9999999999999745,True,phase_cross_correlation_on_stable_channel,E,17,"{'y_start': 0, 'y_stop': 2272, 'x_start': 0, 'x_stop': 1921}"
F05,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,05,"{'y_start': 0, 'y_stop': 2004, 'x_start': 435, 'x_stop': 2868}"
F05,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,-863.4,0.0,-0.004106967825473243,-0.002613562897013449,0.6989539748953975,0.9999999999999767,True,phase_cross_correlation_on_stable_channel,F,05,"{'y_start': 0, 'y_stop': 2004, 'x_start': 435, 'x_stop': 2868}"
F05,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,434.8,0.021506714391797636,0.00958500161936851,0.8483960948396094,0.9999999999999822,True,phase_cross_correlation_on_stable_channel,F,05,"{'y_start': 0, 'y_stop': 2004, 'x_start': 435, 'x_stop': 2868}"
F08,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,08,"{'y_start': 0, 'y_stop': 2868, 'x_start': 689, 'x_stop': 1957}"
F08,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,0.0,-910.6,-0.004618242472326983,-0.0058683008253897,0.6824965132496513,0.9999999999999885,True,phase_cross_correlation_on_stable_channel,F,08,"{'y_start': 0, 'y_stop': 2868, 'x_start': 689, 'x_stop': 1957}"
F08,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,688.5,0.020011321310708576,-0.0004997396015304836,0.7599372384937239,0.9999999999999851,True,phase_cross_correlation_on_stable_channel,F,08,"{'y_start': 0, 'y_stop': 2868, 'x_start': 689, 'x_stop': 1957}"
E20,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,20,"{'y_start': 0, 'y_stop': 2648, 'x_start': 681, 'x_stop': 2868}"
E20,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,680.3,0.003574239960657983,0.014090466383336416,0.7627963737796374,0.9999999999999934,True,phase_cross_correlation_on_stable_channel,E,20,"{'y_start': 0, 'y_stop': 2648, 'x_start': 681, 'x_stop': 2868}"
E20,PLD3_mCherry_reporter_control,16,488nm Binned,-219.7,0.0,0.007558865081558183,0.0020929699644249783,0.9233960948396095,0.9999999999999726,True,phase_cross_correlation_on_stable_channel,E,20,"{'y_start': 0, 'y_stop': 2648, 'x_start': 681, 'x_stop': 2868}"
F06,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,06,"{'y_start': 0, 'y_stop': 2050, 'x_start': 0, 'x_stop': 2868}"
F06,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,-799.8,0.0,0.0023876961649862403,-0.00022439816107603112,0.7211297071129706,0.9999999999999787,True,phase_cross_correlation_on_stable_channel,F,06,"{'y_start': 0, 'y_stop': 2050, 'x_start': 0, 'x_stop': 2868}"
F06,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,-817.1,0.0,0.015563473003262444,0.0008603149351076331,0.7150976290097629,0.9999999999999548,True,phase_cross_correlation_on_stable_channel,F,06,"{'y_start': 0, 'y_stop': 2050, 'x_start': 0, 'x_stop': 2868}"
F10,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,10,"{'y_start': 0, 'y_stop': 2857, 'x_start': 1172, 'x_stop': 2868}"
F10,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,-10.2,0.0,0.0024655835670369186,-0.003016446942852084,0.9964435146443515,0.9999999999999826,True,phase_cross_correlation_on_stable_channel,F,10,"{'y_start': 0, 'y_stop': 2857, 'x_start': 1172, 'x_stop': 2868}"
F10,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,1172.0,0.0007461808450538437,-0.0034432215646523633,0.5913528591352859,0.999999999999973,True,phase_cross_correlation_on_stable_channel,F,10,"{'y_start': 0, 'y_stop': 2857, 'x_start': 1172, 'x_stop': 2868}"
F07,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,07,"{'y_start': 0, 'y_stop': 2868, 'x_start': 788, 'x_stop': 2868}"
F07,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,0.0,787.8,0.002532127263410759,-0.004758801699777413,0.7253138075313807,0.9999999999999942,True,phase_cross_correlation_on_stable_channel,F,07,"{'y_start': 0, 'y_stop': 2868, 'x_start': 788, 'x_stop': 2868}"
F07,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,496.2,0.01583888646820076,-0.00418351956503123,0.8269874476987448,0.9999999999999841,True,phase_cross_correlation_on_stable_channel,F,07,"{'y_start': 0, 'y_stop': 2868, 'x_start': 788, 'x_stop': 2868}"
E18,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,18,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2596}"
E18,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,-128.2,0.004791777876981562,0.005835853349172011,0.9552998605299861,0.9999999999999895,True,phase_cross_correlation_on_stable_channel,E,18,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2596}"
E18,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,-272.0,0.0009383821414914713,-0.005000598810117821,0.905160390516039,0.999999999999992,True,phase_cross_correlation_on_stable_channel,E,18,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2596}"
F11,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,11,"{'y_start': 0, 'y_stop': 2868, 'x_start': 34, 'x_stop': 1673}"
F11,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,0.0,33.6,-0.0009908961486539305,-0.004569312414472937,0.9882845188284519,0.9999999999999885,True,phase_cross_correlation_on_stable_channel,F,11,"{'y_start': 0, 'y_stop': 2868, 'x_start': 34, 'x_stop': 1673}"
F11,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,-1195.0,0.0011649257618095924,0.00047836136757677046,0.5833333333333334,0.9999999999999792,True,phase_cross_correlation_on_stable_channel,F,11,"{'y_start': 0, 'y_stop': 2868, 'x_start': 34, 'x_stop': 1673}"
E19,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,19,"{'y_start': 0, 'y_stop': 2868, 'x_start': 376, 'x_stop': 2868}"
E19,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,375.5,0.00177475961360771,-0.0021238487579467715,0.8690725244072525,0.9999999999999851,True,phase_cross_correlation_on_stable_channel,E,19,"{'y_start': 0, 'y_stop': 2868, 'x_start': 376, 'x_stop': 2868}"
E19,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,239.1,0.010489009596171479,0.002324468295402799,0.9166317991631799,0.9999999999999898,True,phase_cross_correlation_on_stable_channel,E,19,"{'y_start': 0, 'y_stop': 2868, 'x_start': 376, 'x_stop': 2868}"
F12,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,12,"{'y_start': 192, 'y_stop': 2868, 'x_start': 720, 'x_stop': 2868}"
F12,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,0.0,719.2,-0.0034657209268900684,0.00509185028921374,0.7492329149232916,0.9999999999999714,True,phase_cross_correlation_on_stable_channel,F,12,"{'y_start': 192, 'y_stop': 2868, 'x_start': 720, 'x_stop': 2868}"
F12,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,191.3,0.0,0.0023749151197420765,-0.0048113171629099874,0.9332984658298465,0.9999999999999855,True,phase_cross_correlation_on_stable_channel,F,12,"{'y_start': 192, 'y_stop': 2868, 'x_start': 720, 'x_stop': 2868}"
F09,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,09,"{'y_start': 0, 'y_stop': 2830, 'x_start': 0, 'x_stop': 2683}"
F09,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,0.0,-184.6,-0.0004686167229462294,-0.0023834874907773447,0.9356345885634588,0.9999999999999806,True,phase_cross_correlation_on_stable_channel,F,09,"{'y_start': 0, 'y_stop': 2830, 'x_start': 0, 'x_stop': 2683}"
F09,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,-37.3,0.0,0.0009752837331747582,0.02700827947592757,0.986994421199442,0.9999999999999685,True,phase_cross_correlation_on_stable_channel,F,09,"{'y_start': 0, 'y_stop': 2830, 'x_start': 0, 'x_stop': 2683}"
F13,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,13,"{'y_start': 868, 'y_stop': 2868, 'x_start': 478, 'x_stop': 2868}"
F13,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,867.7,0.0,0.0011709846671047036,-0.00934741600183051,0.6974546722454672,0.9999999999999877,True,phase_cross_correlation_on_stable_channel,F,13,"{'y_start': 868, 'y_stop': 2868, 'x_start': 478, 'x_stop': 2868}"
F13,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,477.9,0.011529273445748356,0.0001016848783151771,0.8333682008368201,0.9999999999999856,True,phase_cross_correlation_on_stable_channel,F,13,"{'y_start': 868, 'y_stop': 2868, 'x_start': 478, 'x_stop': 2868}"
F14,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,14,"{'y_start': 33, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1947}"
F14,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,33.0,0.0,-0.0008313886524262087,-0.0013876018470388234,0.9884937238493724,0.9999999999999835,True,phase_cross_correlation_on_stable_channel,F,14,"{'y_start': 33, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1947}"
F14,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,-920.8,0.007782565362462239,-0.000881647182619871,0.6789400278940029,0.9999999999999912,True,phase_cross_correlation_on_stable_channel,F,14,"{'y_start': 33, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1947}"
F20,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,20,"{'y_start': 1080, 'y_stop': 2007, 'x_start': 0, 'x_stop': 2868}"
F20,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,-860.4,0.0,-0.00043438204381985267,-0.006012284141415794,0.7,0.999999999999949,True,phase_cross_correlation_on_stable_channel,F,20,"{'y_start': 1080, 'y_stop': 2007, 'x_start': 0, 'x_stop': 2868}"
F20,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,1079.8,0.0,0.006334499105617317,0.005350014456622322,0.6235006973500699,0.9999999999999782,True,phase_cross_correlation_on_stable_channel,F,20,"{'y_start': 1080, 'y_stop': 2007, 'x_start': 0, 'x_stop': 2868}"
F16,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,16,"{'y_start': 294, 'y_stop': 2868, 'x_start': 1314, 'x_stop': 2868}"
F16,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,294.0,0.0,-0.003052399681517169,-0.001274585126929257,0.897489539748954,0.9999999999999861,True,phase_cross_correlation_on_stable_channel,F,16,"{'y_start': 294, 'y_stop': 2868, 'x_start': 1314, 'x_stop': 2868}"
F16,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,1313.9,0.00890612626748048,0.004601544562443557,0.5418758716875871,0.9999999999999923,True,phase_cross_correlation_on_stable_channel,F,16,"{'y_start': 294, 'y_stop': 2868, 'x_start': 1314, 'x_stop': 2868}"
G05,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,05,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1745}"
G05,PLD3_only_no_mCherry,12,488nm Binned,0.0,-1122.3,0.0007908266603939378,0.002120398420547464,0.6086820083682009,0.9999999999999891,True,phase_cross_correlation_on_stable_channel,G,05,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1745}"
G05,PLD3_only_no_mCherry,16,488nm Binned,0.0,-729.9,0.019049667031533976,-0.006031825882688752,0.7455020920502092,0.9999999999999919,True,phase_cross_correlation_on_stable_channel,G,05,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1745}"
F18,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,18,"{'y_start': 0, 'y_stop': 2868, 'x_start': 1141, 'x_stop': 2868}"
F18,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,0.0,742.3,0.006692123723645279,-0.00022254045903623954,0.7411785216178521,0.9999999999999916,True,phase_cross_correlation_on_stable_channel,F,18,"{'y_start': 0, 'y_stop': 2868, 'x_start': 1141, 'x_stop': 2868}"
F18,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,1140.1,1.7732799882031645e-05,4.1477999568953625e-05,0.6024755927475594,0.9999999999999856,True,phase_cross_correlation_on_stable_channel,F,18,"{'y_start': 0, 'y_stop': 2868, 'x_start': 1141, 'x_stop': 2868}"
F19,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,19,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1536}"
F19,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,0.0,-1331.1,0.004072675767728101,-0.002601877951524789,0.5358786610878661,0.9999999999999892,True,phase_cross_correlation_on_stable_channel,F,19,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1536}"
F19,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,-507.1,-0.0009759126116832575,0.005028720942738774,0.823186889818689,0.9999999999999796,True,phase_cross_correlation_on_stable_channel,F,19,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1536}"
G07,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,07,"{'y_start': 366, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1915}"
G07,PLD3_only_no_mCherry,12,488nm Binned,365.5,0.0,-0.0019669629176847147,0.0022069915793277,0.8725592747559274,0.9999999999999792,True,phase_cross_correlation_on_stable_channel,G,07,"{'y_start': 366, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1915}"
G07,PLD3_only_no_mCherry,16,488nm Binned,0.0,-952.7,0.013987810977762258,0.0047227614428541525,0.6678172942817293,0.9999999999999934,True,phase_cross_correlation_on_stable_channel,G,07,"{'y_start': 366, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1915}"
G06,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,06,"{'y_start': 0, 'y_stop': 2586, 'x_start': 0, 'x_stop': 2868}"
G06,PLD3_only_no_mCherry,12,488nm Binned,-281.2,0.0,-0.00322266465792512,0.0015344571038197507,0.901952580195258,0.9999999999999708,True,phase_cross_correlation_on_stable_channel,G,06,"{'y_start': 0, 'y_stop': 2586, 'x_start': 0, 'x_stop': 2868}"
G06,PLD3_only_no_mCherry,16,488nm Binned,-11.1,0.0,0.016575214927633895,0.024574765185552627,0.9961297071129708,0.9999999999999655,True,phase_cross_correlation_on_stable_channel,G,06,"{'y_start': 0, 'y_stop': 2586, 'x_start': 0, 'x_stop': 2868}"
G08,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,08,"{'y_start': 0, 'y_stop': 2868, 'x_start': 1305, 'x_stop': 1961}"
G08,PLD3_only_no_mCherry,12,488nm Binned,0.0,-906.4,0.001650400971626961,0.006052166587822506,0.6839609483960948,0.9999999999999865,True,phase_cross_correlation_on_stable_channel,G,08,"{'y_start': 0, 'y_stop': 2868, 'x_start': 1305, 'x_stop': 1961}"
G08,PLD3_only_no_mCherry,16,488nm Binned,0.0,1304.6,0.0012744522987354176,-0.0028330313693419626,0.545118549511855,0.9999999999999827,True,phase_cross_correlation_on_stable_channel,G,08,"{'y_start': 0, 'y_stop': 2868, 'x_start': 1305, 'x_stop': 1961}"
G09,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,09,"{'y_start': 95, 'y_stop': 1922, 'x_start': 0, 'x_stop': 2868}"
G09,PLD3_only_no_mCherry,12,488nm Binned,-945.9,0.0,-0.004146940067400437,0.0037178642436521154,0.6701882845188284,0.9999999999999805,True,phase_cross_correlation_on_stable_channel,G,09,"{'y_start': 95, 'y_stop': 1922, 'x_start': 0, 'x_stop': 2868}"
G09,PLD3_only_no_mCherry,16,488nm Binned,94.8,0.0,0.006392923718982441,-0.0012887719339811008,0.9669456066945606,0.9999999999999866,True,phase_cross_correlation_on_stable_channel,G,09,"{'y_start': 95, 'y_stop': 1922, 'x_start': 0, 'x_stop': 2868}"
G10,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,10,"{'y_start': 0, 'y_stop': 2868, 'x_start': 986, 'x_stop': 1986}"
G10,PLD3_only_no_mCherry,12,488nm Binned,0.0,985.5,-0.000622821491067524,0.0011840412315766258,0.6563807531380753,0.9999999999999893,True,phase_cross_correlation_on_stable_channel,G,10,"{'y_start': 0, 'y_stop': 2868, 'x_start': 986, 'x_stop': 1986}"
G10,PLD3_only_no_mCherry,16,488nm Binned,0.0,-881.6,0.007611609822978309,0.012590496733351605,0.692608089260809,0.9999999999999941,True,phase_cross_correlation_on_stable_channel,G,10,"{'y_start': 0, 'y_stop': 2868, 'x_start': 986, 'x_stop': 1986}"
F15,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,15,"{'y_start': 0, 'y_stop': 2868, 'x_start': 305, 'x_stop': 2852}"
F15,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,0.0,305.0,0.004696311957372243,0.0024739636698626476,0.8936541143654114,0.9999999999999933,True,phase_cross_correlation_on_stable_channel,F,15,"{'y_start': 0, 'y_stop': 2868, 'x_start': 305, 'x_stop': 2852}"
F15,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,-15.1,0.0026527898141179176,0.002679296531370276,0.9947350069735007,0.9999999999999856,True,phase_cross_correlation_on_stable_channel,F,15,"{'y_start': 0, 'y_stop': 2868, 'x_start': 305, 'x_stop': 2852}"
F17,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,17,"{'y_start': 0, 'y_stop': 2197, 'x_start': 0, 'x_stop': 2868}"
