well,condition,timepoint_day,registration_channel,estimated_y_shift,estimated_x_shift,pre_registration_correlation,post_registration_correlation,overlap_fraction,registration_error,qc_pass,large_shift,reanchored,anchor_ref_day,n_reanchors,anchor_churn,well_registration_qc_pass,qc_note,row,column,common_crop
D16,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,16,"{'y_start': 429, 'y_stop': 2704, 'x_start': 7, 'x_stop': 2708}"
D16,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-141.0,-127.0,0.0025479486436965865,0.19069417296045355,0.908732121286392,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,16,"{'y_start': 429, 'y_stop': 2704, 'x_start': 7, 'x_stop': 2708}"
D16,PLD3_TMEM106B_no_mCherry,16,488nm Binned,-60.0,-39.0,0.008204937633798676,0.16088019608971094,0.9657656553631764,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,16,"{'y_start': 429, 'y_stop': 2704, 'x_start': 7, 'x_stop': 2708}"
D16,PLD3_TMEM106B_no_mCherry,20,488nm Binned,-140.0,-147.0,-0.002501002301752011,0.12399549647739264,0.9024322636741887,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,16,"{'y_start': 429, 'y_stop': 2704, 'x_start': 7, 'x_stop': 2708}"
D16,PLD3_TMEM106B_no_mCherry,25,488nm Binned,93.2312640493983,6.346109459071158,0.00036226764477817486,0.11104327864920334,0.9653517859485875,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,16,"{'y_start': 429, 'y_stop': 2704, 'x_start': 7, 'x_stop': 2708}"
D16,PLD3_TMEM106B_no_mCherry,29,488nm Binned,54.231264049398305,-15.653890540928842,0.008305733343429034,0.32860847478021843,0.9757359993729523,,True,False,True,25,2,0.25,True,anchored_masked_phase_cross_correlation,D,16,"{'y_start': 429, 'y_stop': 2704, 'x_start': 7, 'x_stop': 2708}"
D16,PLD3_TMEM106B_no_mCherry,32,488nm Binned,379.64816761596376,-157.0325247430119,0.0038349451380738607,0.184234650899442,0.8201207481327711,,True,False,False,25,2,0.25,True,anchored_masked_phase_cross_correlation,D,16,"{'y_start': 429, 'y_stop': 2704, 'x_start': 7, 'x_stop': 2708}"
D16,PLD3_TMEM106B_no_mCherry,36,488nm Binned,-163.1721061913122,-167.76279042789974,0.003815631641667749,0.14383969519148396,0.8879392629912759,,True,False,False,25,2,0.25,True,anchored_masked_phase_cross_correlation,D,16,"{'y_start': 429, 'y_stop': 2704, 'x_start': 7, 'x_stop': 2708}"
D16,PLD3_TMEM106B_no_mCherry,39,488nm Binned,621.6024696538552,-113.38209111352262,-0.0022797165063054986,0.2608947077251251,0.7522976162164825,,True,True,True,36,2,0.25,True,anchored_masked_phase_cross_correlation,D,16,"{'y_start': 429, 'y_stop': 2704, 'x_start': 7, 'x_stop': 2708}"
D15,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,15,"{'y_start': 441, 'y_stop': 2715, 'x_start': 3, 'x_stop': 2704}"
D15,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-133.0,-127.0,0.017825291602701007,0.15508671904367793,0.9113980020969131,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,15,"{'y_start': 441, 'y_stop': 2715, 'x_start': 3, 'x_stop': 2704}"
D15,PLD3_TMEM106B_no_mCherry,16,488nm Binned,-57.0,-39.0,0.004409212338439668,0.13878391200454504,0.966797456277026,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,15,"{'y_start': 441, 'y_stop': 2715, 'x_start': 3, 'x_stop': 2704}"
D15,PLD3_TMEM106B_no_mCherry,20,488nm Binned,-131.0,-147.0,0.011389734720253054,0.10536057886153954,0.9054094962156358,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,15,"{'y_start': 441, 'y_stop': 2715, 'x_start': 3, 'x_stop': 2704}"
D15,PLD3_TMEM106B_no_mCherry,25,488nm Binned,86.8274586909356,2.3470849561526848,0.002713227374240431,0.2855803382363185,0.9689318386799544,,True,False,True,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,15,"{'y_start': 441, 'y_stop': 2715, 'x_start': 3, 'x_stop': 2704}"
D15,PLD3_TMEM106B_no_mCherry,29,488nm Binned,50.8274586909356,-18.652915043847315,0.010318812527497976,0.2568147421746435,0.9758891904414289,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,15,"{'y_start': 441, 'y_stop': 2715, 'x_start': 3, 'x_stop': 2704}"
D15,PLD3_TMEM106B_no_mCherry,32,488nm Binned,389.56067286393954,-161.04044862704905,0.01080541850944516,0.2030152783530463,0.8156461003213097,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,15,"{'y_start': 441, 'y_stop': 2715, 'x_start': 3, 'x_stop': 2704}"
D15,PLD3_TMEM106B_no_mCherry,36,488nm Binned,-152.2383544858203,-173.77875771927938,0.004839365593787007,0.14220074489245435,0.889542315911684,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,15,"{'y_start': 441, 'y_stop': 2715, 'x_start': 3, 'x_stop': 2704}"
D15,PLD3_TMEM106B_no_mCherry,39,488nm Binned,643.3090091994454,-118.41791826202825,0.00038198417679443644,0.31863700182318816,0.7436662822134276,,True,True,True,36,2,0.25,True,anchored_masked_phase_cross_correlation,D,15,"{'y_start': 441, 'y_stop': 2715, 'x_start': 3, 'x_stop': 2704}"
D19,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,1,0.125,True,anchored_masked_phase_cross_correlation,D,19,"{'y_start': 387, 'y_stop': 2672, 'x_start': 3, 'x_stop': 2703}"
D19,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-170.0,-128.0,0.0003380801234977204,0.17062651221893183,0.8987402959409752,,True,False,False,8,1,0.125,True,anchored_masked_phase_cross_correlation,D,19,"{'y_start': 387, 'y_stop': 2672, 'x_start': 3, 'x_stop': 2703}"
D19,PLD3_TMEM106B_no_mCherry,16,488nm Binned,-68.0,-40.0,0.003136607296617633,0.15025325336385387,0.9626737782757461,,True,False,False,8,1,0.125,True,anchored_masked_phase_cross_correlation,D,19,"{'y_start': 387, 'y_stop': 2672, 'x_start': 3, 'x_stop': 2703}"
D19,PLD3_TMEM106B_no_mCherry,20,488nm Binned,-176.0,-148.0,0.0038424901878587737,0.1236391594963284,0.8901960555468023,,True,False,False,8,1,0.125,True,anchored_masked_phase_cross_correlation,D,19,"{'y_start': 387, 'y_stop': 2672, 'x_start': 3, 'x_stop': 2703}"
D19,PLD3_TMEM106B_no_mCherry,25,488nm Binned,98.44275192383066,2.343173995068355,0.002660196391258336,0.3170369895792642,0.964886507122418,,True,False,True,20,1,0.125,True,anchored_masked_phase_cross_correlation,D,19,"{'y_start': 387, 'y_stop': 2672, 'x_start': 3, 'x_stop': 2703}"
D19,PLD3_TMEM106B_no_mCherry,29,488nm Binned,53.442751923830656,-20.656826004931645,0.013381004653073895,0.2608675725414043,0.9742975399356951,,True,False,False,20,1,0.125,True,anchored_masked_phase_cross_correlation,D,19,"{'y_start': 387, 'y_stop': 2672, 'x_start': 3, 'x_stop': 2703}"
D19,PLD3_TMEM106B_no_mCherry,32,488nm Binned,345.91013403028046,-163.00868821562472,0.002655110563219667,0.19997705700689256,0.829407842682336,,True,False,False,20,1,0.125,True,anchored_masked_phase_cross_correlation,D,19,"{'y_start': 387, 'y_stop': 2672, 'x_start': 3, 'x_stop': 2703}"
D19,PLD3_TMEM106B_no_mCherry,36,488nm Binned,-195.97441632928167,-172.71475641238794,-0.00130985182536196,0.1498401307847185,0.8755622963820787,,True,False,False,20,1,0.125,True,anchored_masked_phase_cross_correlation,D,19,"{'y_start': 387, 'y_stop': 2672, 'x_start': 3, 'x_stop': 2703}"
D19,PLD3_TMEM106B_no_mCherry,39,488nm Binned,550.4805918290476,-117.2743264095916,-0.0016708750963587446,0.1010132839713124,0.7750190306420541,,True,True,False,20,1,0.125,True,anchored_masked_phase_cross_correlation,D,19,"{'y_start': 387, 'y_stop': 2672, 'x_start': 3, 'x_stop': 2703}"
D20,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,20,"{'y_start': 371, 'y_stop': 2665, 'x_start': 6, 'x_stop': 2705}"
D20,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-179.0,-127.0,0.003426712450219774,0.19841740115330234,0.8960691874364166,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,20,"{'y_start': 371, 'y_stop': 2665, 'x_start': 6, 'x_stop': 2705}"
D20,PLD3_TMEM106B_no_mCherry,16,488nm Binned,-73.0,-39.0,-0.0031999907050273353,0.15529289259134813,0.9612945180698284,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,20,"{'y_start': 371, 'y_stop': 2665, 'x_start': 6, 'x_stop': 2705}"
D20,PLD3_TMEM106B_no_mCherry,20,488nm Binned,-190.0,-147.0,0.005007131845372195,0.14052310738271534,0.8858920828883715,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,D,20,"{'y_start': 371, 'y_stop': 2665, 'x_start': 6, 'x_stop': 2705}"
D20,PLD3_TMEM106B_no_mCherry,25,488nm Binned,98.84656625740172,5.342189523398702,0.00792746537111309,0.2794759998444865,0.9637361801058947,,True,False,True,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,20,"{'y_start': 371, 'y_stop': 2665, 'x_start': 6, 'x_stop': 2705}"
D20,PLD3_TMEM106B_no_mCherry,29,488nm Binned,53.84656625740172,-17.6578104766013,0.0067833419133101125,0.22920278572967187,0.9751838032894923,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,20,"{'y_start': 371, 'y_stop': 2665, 'x_start': 6, 'x_stop': 2705}"
D20,PLD3_TMEM106B_no_mCherry,32,488nm Binned,331.9975640677112,-161.00069958128734,-0.0015803844745629497,0.15683488181232927,0.834602182201046,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,20,"{'y_start': 371, 'y_stop': 2665, 'x_start': 6, 'x_stop': 2705}"
D20,PLD3_TMEM106B_no_mCherry,36,488nm Binned,-202.9082998840604,-170.69865720681264,0.0029023794319824442,0.1570873752896312,0.8739434491631924,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,D,20,"{'y_start': 371, 'y_stop': 2665, 'x_start': 6, 'x_stop': 2705}"
D20,PLD3_TMEM106B_no_mCherry,39,488nm Binned,526.7737699775607,-118.23821674352075,-0.0018827001415591133,0.28250902080895557,0.7826726516801258,,True,True,True,36,2,0.25,True,anchored_masked_phase_cross_correlation,D,20,"{'y_start': 371, 'y_stop': 2665, 'x_start': 6, 'x_stop': 2705}"
E07,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,3,0.375,True,anchored_masked_phase_cross_correlation,E,07,"{'y_start': 553, 'y_stop': 2796, 'x_start': 5, 'x_stop': 2725}"
E07,PLD3_mCherry_reporter_control,12,488nm Binned,-59.0,-114.0,0.009249960644366145,0.16833769636222004,0.9404969275747974,,True,False,False,8,3,0.375,True,anchored_masked_phase_cross_correlation,E,07,"{'y_start': 553, 'y_stop': 2796, 'x_start': 5, 'x_stop': 2725}"
E07,PLD3_mCherry_reporter_control,16,488nm Binned,-33.0,-34.0,0.013014244400813384,0.14442907198994467,0.9767751790059698,,True,False,False,8,3,0.375,True,anchored_masked_phase_cross_correlation,E,07,"{'y_start': 553, 'y_stop': 2796, 'x_start': 5, 'x_stop': 2725}"
E07,PLD3_mCherry_reporter_control,20,488nm Binned,-35.0,-128.0,0.008655348885954811,0.1185862354729529,0.9437106220907275,,True,False,False,8,3,0.375,True,anchored_masked_phase_cross_correlation,E,07,"{'y_start': 553, 'y_stop': 2796, 'x_start': 5, 'x_stop': 2725}"
E07,PLD3_mCherry_reporter_control,25,488nm Binned,79.59774002013728,4.758846856355376,0.012786488554900818,0.23660514090167561,0.9706330156710569,,True,False,True,20,3,0.375,True,anchored_masked_phase_cross_correlation,E,07,"{'y_start': 553, 'y_stop': 2796, 'x_start': 5, 'x_stop': 2725}"
E07,PLD3_mCherry_reporter_control,29,488nm Binned,55.59774002013728,-15.241153143644624,0.0495020051793393,0.19159152356980785,0.9754032652999239,,True,False,False,20,3,0.375,True,anchored_masked_phase_cross_correlation,E,07,"{'y_start': 553, 'y_stop': 2796, 'x_start': 5, 'x_stop': 2725}"
E07,PLD3_mCherry_reporter_control,32,488nm Binned,483.85460316882745,-139.0174458989277,-0.0013819797082118156,0.20308419412898784,0.7909976670373038,,True,False,True,29,3,0.375,True,anchored_masked_phase_cross_correlation,E,07,"{'y_start': 553, 'y_stop': 2796, 'x_start': 5, 'x_stop': 2725}"
E07,PLD3_mCherry_reporter_control,36,488nm Binned,-71.78061599618741,-154.84249065419135,0.010460941782435161,0.10758539173287283,0.9223334407427818,,True,False,False,29,3,0.375,True,anchored_masked_phase_cross_correlation,E,07,"{'y_start': 553, 'y_stop': 2796, 'x_start': 5, 'x_stop': 2725}"
E07,PLD3_mCherry_reporter_control,39,488nm Binned,827.9334041450275,-74.415878958549,0.004133303044706509,0.30914666201439445,0.6928636928682994,,True,True,True,36,3,0.375,True,anchored_masked_phase_cross_correlation,E,07,"{'y_start': 553, 'y_stop': 2796, 'x_start': 5, 'x_stop': 2725}"
E11,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,11,"{'y_start': 499, 'y_stop': 2760, 'x_start': 5, 'x_stop': 2720}"
E11,PLD3_mCherry_reporter_control,12,488nm Binned,-95.0,-115.0,-0.0028052623918617373,0.18180826890035187,0.9281064416861672,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,11,"{'y_start': 499, 'y_stop': 2760, 'x_start': 5, 'x_stop': 2720}"
E11,PLD3_mCherry_reporter_control,16,488nm Binned,-46.0,-37.0,0.010576664351679602,0.16194735201608426,0.9712668915304549,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,11,"{'y_start': 499, 'y_stop': 2760, 'x_start': 5, 'x_stop': 2720}"
E11,PLD3_mCherry_reporter_control,20,488nm Binned,-80.0,-132.0,-0.0034953180976413354,0.13267588341272774,0.9273647170042542,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,11,"{'y_start': 499, 'y_stop': 2760, 'x_start': 5, 'x_stop': 2720}"
E11,PLD3_mCherry_reporter_control,25,488nm Binned,85.21320377644588,4.754891025995676,0.002970505824822571,0.10749178123748081,0.9686796308135035,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,11,"{'y_start': 499, 'y_stop': 2760, 'x_start': 5, 'x_stop': 2720}"
E11,PLD3_mCherry_reporter_control,29,488nm Binned,54.21320377644588,-16.245108974004324,0.004569028443973017,0.29022264161384875,0.9755400157408162,,True,False,True,25,2,0.25,True,anchored_masked_phase_cross_correlation,E,11,"{'y_start': 499, 'y_stop': 2760, 'x_start': 5, 'x_stop': 2720}"
E11,PLD3_mCherry_reporter_control,32,488nm Binned,438.2028345078543,-144.98536148600215,4.973552056524281e-05,0.16870362164061056,0.8043808137130599,,True,False,False,25,2,0.25,True,anchored_masked_phase_cross_correlation,E,11,"{'y_start': 499, 'y_stop': 2760, 'x_start': 5, 'x_stop': 2720}"
E11,PLD3_mCherry_reporter_control,36,488nm Binned,-107.51918343049329,-159.7778293219144,0.0077318648690428505,0.13138235626942185,0.9088887514084483,,True,False,True,32,2,0.25,True,anchored_masked_phase_cross_correlation,E,11,"{'y_start': 499, 'y_stop': 2760, 'x_start': 5, 'x_stop': 2720}"
E11,PLD3_mCherry_reporter_control,39,488nm Binned,740.0996214808474,-84.27087303656299,0.001741694968889395,0.23620655728264794,0.7201450360443775,,True,True,False,32,2,0.25,True,anchored_masked_phase_cross_correlation,E,11,"{'y_start': 499, 'y_stop': 2760, 'x_start': 5, 'x_stop': 2720}"
E10,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,10,"{'y_start': 516, 'y_stop': 2771, 'x_start': 1, 'x_stop': 2717}"
E10,PLD3_mCherry_reporter_control,12,488nm Binned,-86.0,-116.0,0.0019492788520857791,0.17727952481014642,0.9307804679734443,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,10,"{'y_start': 516, 'y_stop': 2771, 'x_start': 1, 'x_stop': 2717}"
E10,PLD3_mCherry_reporter_control,16,488nm Binned,-40.0,-36.0,0.0075167520892206645,0.14706584130039296,0.9736757643131831,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,10,"{'y_start': 516, 'y_stop': 2771, 'x_start': 1, 'x_stop': 2717}"
E10,PLD3_mCherry_reporter_control,20,488nm Binned,-65.0,-134.0,-0.0013103441252475382,0.11044741580142202,0.9316725800396429,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,10,"{'y_start': 516, 'y_stop': 2771, 'x_start': 1, 'x_stop': 2717}"
E10,PLD3_mCherry_reporter_control,25,488nm Binned,87.80936251911407,0.7558485723347985,0.008737404529719127,0.3046817109141587,0.9691275908902717,,True,False,True,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,10,"{'y_start': 516, 'y_stop': 2771, 'x_start': 1, 'x_stop': 2717}"
E10,PLD3_mCherry_reporter_control,29,488nm Binned,58.809362519114075,-22.2441514276652,0.005596868070278012,0.2427331456389419,0.97189770233922,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,10,"{'y_start': 516, 'y_stop': 2771, 'x_start': 1, 'x_stop': 2717}"
E10,PLD3_mCherry_reporter_control,32,488nm Binned,453.11559872134603,-147.99315597655368,0.004854050891811562,0.16929171197805915,0.7985609129697632,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,10,"{'y_start': 516, 'y_stop': 2771, 'x_start': 1, 'x_stop': 2717}"
E10,PLD3_mCherry_reporter_control,36,488nm Binned,-96.58490413310938,-160.79353297963098,0.0009730690753424307,0.12291411022427254,0.9121466407480906,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,10,"{'y_start': 516, 'y_stop': 2771, 'x_start': 1, 'x_stop': 2717}"
E10,PLD3_mCherry_reporter_control,39,488nm Binned,766.8072908850518,-89.30613578494376,0.0007675277158512071,0.2787609043914956,0.7098201002587974,,True,True,True,36,2,0.25,True,anchored_masked_phase_cross_correlation,E,10,"{'y_start': 516, 'y_stop': 2771, 'x_start': 1, 'x_stop': 2717}"
E06,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,06,"{'y_start': 572, 'y_stop': 2814, 'x_start': 5, 'x_stop': 2723}"
E06,PLD3_mCherry_reporter_control,12,488nm Binned,-48.0,-113.0,0.004380962858525866,0.1610023428745246,0.9445227382807257,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,06,"{'y_start': 572, 'y_stop': 2814, 'x_start': 5, 'x_stop': 2723}"
E06,PLD3_mCherry_reporter_control,16,488nm Binned,-29.0,-34.0,0.013306333332664993,0.14118135830841608,0.9781533450433679,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,06,"{'y_start': 572, 'y_stop': 2814, 'x_start': 5, 'x_stop': 2723}"
E06,PLD3_mCherry_reporter_control,20,488nm Binned,-19.0,-129.0,-0.0016809964104466614,0.10071805853052009,0.9486940733997421,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,06,"{'y_start': 572, 'y_stop': 2814, 'x_start': 5, 'x_stop': 2723}"
E06,PLD3_mCherry_reporter_control,25,488nm Binned,79.19384491345409,4.7598133759747725,0.004476829666303202,0.30541967691136734,0.9707732824409091,,True,False,True,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,06,"{'y_start': 572, 'y_stop': 2814, 'x_start': 5, 'x_stop': 2723}"
E06,PLD3_mCherry_reporter_control,29,488nm Binned,56.193844913454086,-16.240186624025228,0.001902449141535775,0.22935646401029747,0.9748550100370541,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,06,"{'y_start': 572, 'y_stop': 2814, 'x_start': 5, 'x_stop': 2723}"
E06,PLD3_mCherry_reporter_control,32,488nm Binned,498.7677557591742,-142.02530522906454,0.004632694945201444,0.1886401927376258,0.7851834925270531,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,06,"{'y_start': 572, 'y_stop': 2814, 'x_start': 5, 'x_stop': 2723}"
E06,PLD3_mCherry_reporter_control,36,488nm Binned,-53.84554544080311,-156.85832638840657,0.0009173296417280033,0.12232024355025843,0.9275596513608467,,True,False,True,32,2,0.25,True,anchored_masked_phase_cross_correlation,E,06,"{'y_start': 572, 'y_stop': 2814, 'x_start': 5, 'x_stop': 2723}"
E06,PLD3_mCherry_reporter_control,39,488nm Binned,863.6427679138033,-85.45142475370085,0.0007114917465870525,0.1864480660604502,0.6780466709589759,,True,True,False,32,2,0.25,True,anchored_masked_phase_cross_correlation,E,06,"{'y_start': 572, 'y_stop': 2814, 'x_start': 5, 'x_stop': 2723}"
E09,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,09,"{'y_start': 527, 'y_stop': 2779, 'x_start': 2, 'x_stop': 2717}"
E09,PLD3_mCherry_reporter_control,12,488nm Binned,-77.0,-114.0,-0.004355830988109805,0.16900453202475632,0.9344702473696189,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,09,"{'y_start': 527, 'y_stop': 2779, 'x_start': 2, 'x_stop': 2717}"
E09,PLD3_mCherry_reporter_control,16,488nm Binned,-39.0,-34.0,0.0026799992891300647,0.14855392301606435,0.9747079299498725,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,09,"{'y_start': 527, 'y_stop': 2779, 'x_start': 2, 'x_stop': 2717}"
E09,PLD3_mCherry_reporter_control,20,488nm Binned,-57.0,-132.0,-0.0003798052497512385,0.12328270165181404,0.9350151432923093,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,09,"{'y_start': 527, 'y_stop': 2779, 'x_start': 2, 'x_stop': 2717}"
E09,PLD3_mCherry_reporter_control,25,488nm Binned,82.40547638493445,1.7568958658521296,0.004627655566592804,0.28552952347625504,0.9706722831826698,,True,False,True,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,09,"{'y_start': 527, 'y_stop': 2779, 'x_start': 2, 'x_stop': 2717}"
E09,PLD3_mCherry_reporter_control,29,488nm Binned,53.405476384934445,-20.24310413414787,0.010971056387576032,0.23822413383531976,0.9744520116763666,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,09,"{'y_start': 527, 'y_stop': 2779, 'x_start': 2, 'x_stop': 2717}"
E09,PLD3_mCherry_reporter_control,32,488nm Binned,461.02868641855457,-148.0015978808915,0.007218084876707883,0.16023025867271,0.7959417200727966,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,09,"{'y_start': 527, 'y_stop': 2779, 'x_start': 2, 'x_stop': 2717}"
E09,PLD3_mCherry_reporter_control,36,488nm Binned,-88.64996575157784,-161.8105556170558,-0.0027037102529537185,0.1654039968524712,0.9144145912634357,,True,False,True,32,2,0.25,True,anchored_masked_phase_cross_correlation,E,09,"{'y_start': 527, 'y_stop': 2779, 'x_start': 2, 'x_stop': 2717}"
E09,PLD3_mCherry_reporter_control,39,488nm Binned,789.5163712895665,-91.34422317984718,0.013888941638990702,0.22678988967087146,0.7016335662070355,,True,True,False,32,2,0.25,True,anchored_masked_phase_cross_correlation,E,09,"{'y_start': 527, 'y_stop': 2779, 'x_start': 2, 'x_stop': 2717}"
E08,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,08,"{'y_start': 543, 'y_stop': 2794, 'x_start': 1, 'x_stop': 2716}"
E08,PLD3_mCherry_reporter_control,12,488nm Binned,-66.0,-115.0,0.005824907252549116,0.1745120726630074,0.9378125674737253,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,08,"{'y_start': 543, 'y_stop': 2794, 'x_start': 1, 'x_stop': 2716}"
E08,PLD3_mCherry_reporter_control,16,488nm Binned,-35.0,-35.0,0.0034859795892237954,0.14764410992720062,0.9757416760522011,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,08,"{'y_start': 543, 'y_stop': 2794, 'x_start': 1, 'x_stop': 2716}"
E08,PLD3_mCherry_reporter_control,20,488nm Binned,-42.0,-133.0,-0.0005460707394157428,0.10605505977806447,0.9396609828259309,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,08,"{'y_start': 543, 'y_stop': 2794, 'x_start': 1, 'x_stop': 2716}"
E08,PLD3_mCherry_reporter_control,25,488nm Binned,82.00160820331803,0.7578444365608448,0.0038357208458758363,0.26029728041932104,0.9711514001334635,,True,False,True,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,08,"{'y_start': 543, 'y_stop': 2794, 'x_start': 1, 'x_stop': 2716}"
E08,PLD3_mCherry_reporter_control,29,488nm Binned,57.00160820331803,-21.242155563439155,0.014022327251591834,0.21740558061913537,0.9728655595803647,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,08,"{'y_start': 543, 'y_stop': 2794, 'x_start': 1, 'x_stop': 2716}"
E08,PLD3_mCherry_reporter_control,32,488nm Binned,474.9416448472548,-149.0093276925545,9.882209513717354e-05,0.14631806837679273,0.7910477740658369,,True,False,False,20,2,0.25,True,anchored_masked_phase_cross_correlation,E,08,"{'y_start': 543, 'y_stop': 2794, 'x_start': 1, 'x_stop': 2716}"
E08,PLD3_mCherry_reporter_control,36,488nm Binned,-73.71529077651576,-163.82612749039617,0.000582414702543242,0.19600102396180402,0.9186434283552121,,True,False,True,32,2,0.25,True,anchored_masked_phase_cross_correlation,E,08,"{'y_start': 543, 'y_stop': 2794, 'x_start': 1, 'x_stop': 2716}"
E08,PLD3_mCherry_reporter_control,39,488nm Binned,814.2248880348016,-91.37920383399614,0.00936531260601868,0.21895535009369174,0.6932839798326181,,True,True,False,32,2,0.25,True,anchored_masked_phase_cross_correlation,E,08,"{'y_start': 543, 'y_stop': 2794, 'x_start': 1, 'x_stop': 2716}"
E12,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,12,"{'y_start': 487, 'y_stop': 2749, 'x_start': 5, 'x_stop': 2724}"
E12,PLD3_mCherry_reporter_control,12,488nm Binned,-107.0,-114.0,0.0018463869802016432,0.18215161584277956,0.9244257803609881,,True,False,False,8,2,0.25,True,anchored_masked_phase_cross_correlation,E,12,"{'y_start': 487, 'y_stop': 2749, 'x_start': 5, 'x_stop': 2724}"
