experiment,well,config,method,ref_mode,timepoint,true_dy,true_dx,est_dy,est_dx,abs_err_px,post_corr,reg_error,overlap,qc_pass
E3_mcherry,1,corr0.3,B_pilot,anchored,4,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.3,B_pilot,anchored,5,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.3,B_pilot,anchored,6,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.3,B_pilot,anchored,7,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.3,B_pilot,anchored,8,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.5,B_pilot,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,1,corr0.5,B_pilot,anchored,1,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.5,B_pilot,anchored,2,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.5,B_pilot,anchored,3,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.5,B_pilot,anchored,4,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.5,B_pilot,anchored,5,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.5,B_pilot,anchored,6,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.5,B_pilot,anchored,7,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.5,B_pilot,anchored,8,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.7,B_pilot,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,1,corr0.7,B_pilot,anchored,1,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.7,B_pilot,anchored,2,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.7,B_pilot,anchored,3,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.7,B_pilot,anchored,4,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.7,B_pilot,anchored,5,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.7,B_pilot,anchored,6,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.7,B_pilot,anchored,7,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,corr0.7,B_pilot,anchored,8,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,1,stride2,stable_subpixel,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,1,stride2,stable_subpixel,anchored,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride2,stable_subpixel,anchored,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride2,stable_subpixel,anchored,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride2,stable_subpixel,anchored,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride2,stable_subpixel,anchored,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride2,stable_subpixel,anchored,6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride2,stable_subpixel,anchored,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride2,stable_subpixel,anchored,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride3,stable_subpixel,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,1,stride3,stable_subpixel,anchored,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride3,stable_subpixel,anchored,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride3,stable_subpixel,anchored,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride3,stable_subpixel,anchored,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride3,stable_subpixel,anchored,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride3,stable_subpixel,anchored,6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride3,stable_subpixel,anchored,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride3,stable_subpixel,anchored,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride4,stable_subpixel,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,1,stride4,stable_subpixel,anchored,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride4,stable_subpixel,anchored,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride4,stable_subpixel,anchored,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride4,stable_subpixel,anchored,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride4,stable_subpixel,anchored,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride4,stable_subpixel,anchored,6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride4,stable_subpixel,anchored,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,stride4,stable_subpixel,anchored,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.3,stable_subpixel,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,1,corr0.3,stable_subpixel,anchored,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.3,stable_subpixel,anchored,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.3,stable_subpixel,anchored,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.3,stable_subpixel,anchored,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.3,stable_subpixel,anchored,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.3,stable_subpixel,anchored,6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.3,stable_subpixel,anchored,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.3,stable_subpixel,anchored,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.5,stable_subpixel,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,1,corr0.5,stable_subpixel,anchored,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.5,stable_subpixel,anchored,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.5,stable_subpixel,anchored,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.5,stable_subpixel,anchored,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.5,stable_subpixel,anchored,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.5,stable_subpixel,anchored,6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.5,stable_subpixel,anchored,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.5,stable_subpixel,anchored,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.7,stable_subpixel,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,1,corr0.7,stable_subpixel,anchored,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.7,stable_subpixel,anchored,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.7,stable_subpixel,anchored,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.7,stable_subpixel,anchored,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.7,stable_subpixel,anchored,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.7,stable_subpixel,anchored,6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.7,stable_subpixel,anchored,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E3_mcherry,1,corr0.7,stable_subpixel,anchored,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
E4_gradient,1,stride2,A_cli,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,1,stride2,A_cli,anchored,1,-0.8760375284643409,5.846104636046959,0.9,-6.0,0.1557497450666817,0.8317879399987843,0.9999999988284731,0.9642089843749999,True
E4_gradient,1,stride2,A_cli,anchored,2,-3.0592783693477834,2.8663482050664246,3.1,-3.3,0.4355595601661007,0.9694152557197578,0.9999999990660027,0.9669441731770834,True
E4_gradient,1,stride2,A_cli,anchored,3,-2.4483517116323337,-3.8308328216378653,2.5,3.6999999999999993,0.14065835527630516,0.9672412370864231,0.9999999992938585,0.9679592556423611,True
E4_gradient,1,stride2,A_cli,anchored,4,2.318563609484056,-5.966667156608719,-2.3,5.799999999999999,0.1676977897561926,0.9361231442860738,0.999999999498981,0.958174370659722,True
E4_gradient,1,stride2,A_cli,anchored,5,4.7967432528039335,-3.827396568901132,-4.8,3.6999999999999993,0.12743818960609918,0.8745894273409112,0.9999999992851926,0.9562109375000001,True
E4_gradient,1,stride2,A_cli,anchored,6,1.7961348288742673,-0.9904590293629858,-2.0999999999999996,0.8999999999999995,0.317043968901104,0.9962539339204455,0.9999999991516987,0.98442626953125,True
E4_gradient,1,stride2,A_cli,anchored,7,-4.315237031757667,-5.798115745752119,4.3999999999999995,5.799999999999999,0.08478390884667475,0.9701397139150424,0.999999999509761,0.9475672743055554,True
E4_gradient,1,stride2,A_cli,anchored,8,4.208791127077038,4.127502339218915,-4.000000000000001,-4.100000000000001,0.21059466614473363,0.8203576289440725,0.9999999997130836,0.9582573784722224,True
E4_gradient,1,stride3,A_cli,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,1,stride3,A_cli,anchored,1,-0.8760375284643409,5.846104636046959,0.9,-6.0,0.1557497450666817,0.8317879399987843,0.9999999988284731,0.9642089843749999,True
E4_gradient,1,stride3,A_cli,anchored,2,-3.0592783693477834,2.8663482050664246,3.1,-2.8,0.07784815680869979,0.8756422313154771,0.9999999990245911,0.9695062934027777,True
E4_gradient,1,stride3,A_cli,anchored,3,-2.4483517116323337,-3.8308328216378653,2.7,4.0,0.3032233422304136,0.9651702438323386,0.9999999992105959,0.9653971354166667,True
E4_gradient,1,stride3,A_cli,anchored,4,2.318563609484056,-5.966667156608719,-2.1999999999999997,6.1000000000000005,0.1784235876242033,0.9257966000643729,0.9999999995390633,0.9571348741319444,True
E4_gradient,1,stride3,A_cli,anchored,5,4.7967432528039335,-3.827396568901132,-4.800000000000001,4.0,0.1726341531372076,0.8876686332462506,0.9999999995436709,0.9546874999999999,True
E4_gradient,1,stride3,A_cli,anchored,6,1.7961348288742673,-0.9904590293629858,-2.1000000000000005,1.2000000000000002,0.36910900909998556,0.9962539339204455,0.9999999991516987,0.9828808593750001,True
E4_gradient,1,stride3,A_cli,anchored,7,-4.315237031757667,-5.798115745752119,4.399999999999999,6.1,0.3135583896948853,0.9701397139150424,0.999999999509761,0.9460405815972222,True
E4_gradient,1,stride3,A_cli,anchored,8,4.208791127077038,4.127502339218915,-4.800000000000001,4.0,8.148976758184537,0.8298984797649559,0.9999999991978803,0.9546874999999999,True
E4_gradient,1,stride4,A_cli,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,1,stride4,A_cli,anchored,1,-0.8760375284643409,5.846104636046959,0.9,-6.0,0.1557497450666817,0.8317879399987843,0.9999999988284731,0.9642089843749999,True
E4_gradient,1,stride4,A_cli,anchored,2,-3.0592783693477834,2.8663482050664246,3.1,-2.8,0.07784815680869979,0.8756422313154771,0.9999999990245911,0.9695062934027777,True
E4_gradient,1,stride4,A_cli,anchored,3,-2.4483517116323337,-3.8308328216378653,2.6,3.9,0.16667723878029134,0.9484007892127916,0.9999999989636001,0.9664208984375,True
E4_gradient,1,stride4,A_cli,anchored,4,2.318563609484056,-5.966667156608719,-2.1999999999999997,6.0,0.12316009070488466,0.9361231442860738,0.999999999498981,0.9576497395833334,True
E4_gradient,1,stride4,A_cli,anchored,5,4.7967432528039335,-3.827396568901132,-4.699999999999999,3.9,0.12095666649843664,0.8745894273409112,0.9999999992851926,0.9557055664062502,True
E4_gradient,1,stride4,A_cli,anchored,6,1.7961348288742673,-0.9904590293629858,-1.4,1.0,0.3962497101171703,0.9694047532740702,0.9999999991176454,0.9875379774305555,True
E4_gradient,1,stride4,A_cli,anchored,7,-4.315237031757667,-5.798115745752119,4.7,6.0,0.43451098242032216,0.9754943887105572,0.9999999989626257,0.9450358072916667,True
E4_gradient,1,stride4,A_cli,anchored,8,4.208791127077038,4.127502339218915,-3.7,-3.9000000000000004,0.5573380709608854,0.8203576289440725,0.9999999997130836,0.9608081054687501,True
E4_gradient,1,corr0.3,A_cli,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,1,corr0.3,A_cli,anchored,1,-0.8760375284643409,5.846104636046959,0.9,-6.0,0.1557497450666817,0.8317879399987843,0.9999999988284731,0.9642089843749999,True
E4_gradient,1,corr0.3,A_cli,anchored,2,-3.0592783693477834,2.8663482050664246,3.1,-2.8,0.07784815680869979,0.8756422313154771,0.9999999990245911,0.9695062934027777,True
E4_gradient,1,corr0.3,A_cli,anchored,3,-2.4483517116323337,-3.8308328216378653,2.6,3.9,0.16667723878029134,0.9484007892127916,0.9999999989636001,0.9664208984375,True
E4_gradient,1,corr0.3,A_cli,anchored,4,2.318563609484056,-5.966667156608719,-2.3,5.9,0.0692034491002288,0.8829178268202132,0.9999999991244651,0.9576597764756944,True
E4_gradient,1,corr0.3,A_cli,anchored,5,4.7967432528039335,-3.827396568901132,-4.8,3.9,0.07267643778851009,0.8417417995603735,0.999999999223522,0.9551953125,True
E4_gradient,1,corr0.3,A_cli,anchored,6,1.7961348288742673,-0.9904590293629858,-2.1,1.0,0.3040149212521767,0.9050473959600748,0.9999999982960124,0.9839111328125001,True
E4_gradient,1,corr0.3,A_cli,anchored,7,-4.315237031757667,-5.798115745752119,4.2,5.9,0.1538179922894736,0.9281969624849857,0.9999999991316737,0.9480680338541667,True
E4_gradient,1,corr0.3,A_cli,anchored,8,4.208791127077038,4.127502339218915,-4.2,-4.1,0.028873215577710117,0.7368138132349458,0.9999999995595455,0.9572379557291667,True
E4_gradient,1,corr0.5,A_cli,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,1,corr0.5,A_cli,anchored,1,-0.8760375284643409,5.846104636046959,0.9,-6.0,0.1557497450666817,0.8317879399987843,0.9999999988284731,0.9642089843749999,True
E4_gradient,1,corr0.5,A_cli,anchored,2,-3.0592783693477834,2.8663482050664246,3.1,-2.8,0.07784815680869979,0.8756422313154771,0.9999999990245911,0.9695062934027777,True
E4_gradient,1,corr0.5,A_cli,anchored,3,-2.4483517116323337,-3.8308328216378653,2.6,3.9,0.16667723878029134,0.9484007892127916,0.9999999989636001,0.9664208984375,True
E4_gradient,1,corr0.5,A_cli,anchored,4,2.318563609484056,-5.966667156608719,-2.3,5.9,0.0692034491002288,0.8829178268202132,0.9999999991244651,0.9576597764756944,True
E4_gradient,1,corr0.5,A_cli,anchored,5,4.7967432528039335,-3.827396568901132,-4.8,3.9,0.07267643778851009,0.8417417995603735,0.999999999223522,0.9551953125,True
E4_gradient,1,corr0.5,A_cli,anchored,6,1.7961348288742673,-0.9904590293629858,-2.1,1.0,0.3040149212521767,0.9050473959600748,0.9999999982960124,0.9839111328125001,True
E4_gradient,1,corr0.5,A_cli,anchored,7,-4.315237031757667,-5.798115745752119,4.2,5.9,0.1538179922894736,0.9281969624849857,0.9999999991316737,0.9480680338541667,True
E4_gradient,1,corr0.5,A_cli,anchored,8,4.208791127077038,4.127502339218915,-4.2,-4.1,0.028873215577710117,0.7368138132349458,0.9999999995595455,0.9572379557291667,True
E4_gradient,1,corr0.7,A_cli,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,1,corr0.7,A_cli,anchored,1,-0.8760375284643409,5.846104636046959,0.9,-6.0,0.1557497450666817,0.8317879399987843,0.9999999988284731,0.9642089843749999,True
E4_gradient,1,corr0.7,A_cli,anchored,2,-3.0592783693477834,2.8663482050664246,3.1,-2.8,0.07784815680869979,0.8756422313154771,0.9999999990245911,0.9695062934027777,True
E4_gradient,1,corr0.7,A_cli,anchored,3,-2.4483517116323337,-3.8308328216378653,2.6,3.9,0.16667723878029134,0.9484007892127916,0.9999999989636001,0.9664208984375,True
E4_gradient,1,corr0.7,A_cli,anchored,4,2.318563609484056,-5.966667156608719,-2.3,5.9,0.0692034491002288,0.8829178268202132,0.9999999991244651,0.9576597764756944,True
E4_gradient,1,corr0.7,A_cli,anchored,5,4.7967432528039335,-3.827396568901132,-4.8,3.9,0.07267643778851009,0.8417417995603735,0.999999999223522,0.9551953125,True
E4_gradient,1,corr0.7,A_cli,anchored,6,1.7961348288742673,-0.9904590293629858,-2.1,1.0,0.3040149212521767,0.9050473959600748,0.9999999982960124,0.9839111328125001,True
E4_gradient,1,corr0.7,A_cli,anchored,7,-4.315237031757667,-5.798115745752119,4.2,5.9,0.1538179922894736,0.9281969624849857,0.9999999991316737,0.9480680338541667,True
E4_gradient,1,corr0.7,A_cli,anchored,8,4.208791127077038,4.127502339218915,-4.2,-4.1,0.028873215577710117,0.7368138132349458,0.9999999995595455,0.9572379557291667,True
E4_gradient,1,stride2,B_pilot,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,1,stride2,B_pilot,anchored,1,-0.8760375284643409,5.846104636046959,1.0,-6.0,0.197611936368905,0.8345612187331368,,0.9637044270833334,True
E4_gradient,1,stride2,B_pilot,anchored,2,-3.0592783693477834,2.8663482050664246,3.0,-3.0,0.14620782250447037,0.9679027789575402,,0.968994140625,True
E4_gradient,1,stride2,B_pilot,anchored,3,-2.4483517116323337,-3.8308328216378653,2.0,4.0,0.4792043317402813,0.949211536760832,,0.9689670138888888,True
E4_gradient,1,stride2,B_pilot,anchored,4,2.318563609484056,-5.966667156608719,-3.0,6.0,0.682251150800016,0.9373935710745865,,0.95361328125,True
E4_gradient,1,stride2,B_pilot,anchored,5,4.7967432528039335,-3.827396568901132,-5.0,4.0,0.2666556763090323,0.8958980842297147,,0.9536675347222222,True
E4_gradient,1,stride2,B_pilot,anchored,6,1.7961348288742673,-0.9904590293629858,-2.0,1.0,0.2040883096084159,0.9987629131351483,,0.9844292534722222,True
E4_gradient,1,stride2,B_pilot,anchored,7,-4.315237031757667,-5.798115745752119,4.0,6.0,0.3743416064300196,0.9783665393779555,,0.9485677083333334,True
E4_gradient,1,stride2,B_pilot,anchored,8,4.208791127077038,4.127502339218915,-4.0,-4.0,0.2446437844139827,0.8389796240714283,,0.9587673611111112,True
E4_gradient,1,stride3,B_pilot,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,1,stride3,B_pilot,anchored,1,-0.8760375284643409,5.846104636046959,1.0,-6.0,0.197611936368905,0.8345612187331368,,0.9637044270833334,True
E4_gradient,1,stride3,B_pilot,anchored,2,-3.0592783693477834,2.8663482050664246,3.0,-3.0,0.14620782250447037,0.8798164169752397,,0.968994140625,True
E4_gradient,1,stride3,B_pilot,anchored,3,-2.4483517116323337,-3.8308328216378653,2.0,4.0,0.4792043317402813,0.9761155598098628,,0.9689670138888888,True
E4_gradient,1,stride3,B_pilot,anchored,4,2.318563609484056,-5.966667156608719,-2.0,6.0,0.3203027501225328,0.9503350581202709,,0.9586588541666666,True
E4_gradient,1,stride3,B_pilot,anchored,5,4.7967432528039335,-3.827396568901132,-5.0,4.0,0.2666556763090323,0.8897899211825555,,0.9536675347222222,True
E4_gradient,1,stride3,B_pilot,anchored,6,1.7961348288742673,-0.9904590293629858,-2.0,1.0,0.2040883096084159,0.9987629131351483,,0.9844292534722222,True
E4_gradient,1,stride3,B_pilot,anchored,7,-4.315237031757667,-5.798115745752119,4.0,6.0,0.3743416064300196,0.9783665393779555,,0.9485677083333334,True
E4_gradient,1,stride3,B_pilot,anchored,8,4.208791127077038,4.127502339218915,-4.0,-4.0,0.2446437844139827,0.9017079666551686,,0.9587673611111112,True
E4_gradient,1,stride4,B_pilot,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,1,stride4,B_pilot,anchored,1,-0.8760375284643409,5.846104636046959,1.0,-6.0,0.197611936368905,0.8345612187331368,,0.9637044270833334,True
E4_gradient,1,stride4,B_pilot,anchored,2,-3.0592783693477834,2.8663482050664246,3.0,-3.0,0.14620782250447037,0.8798164169752397,,0.968994140625,True
E4_gradient,1,stride4,B_pilot,anchored,3,-2.4483517116323337,-3.8308328216378653,2.0,4.0,0.4792043317402813,0.931229700174524,,0.9689670138888888,True
E4_gradient,1,stride4,B_pilot,anchored,4,2.318563609484056,-5.966667156608719,-3.0,6.0,0.682251150800016,0.9373935710745865,,0.95361328125,True
E4_gradient,1,stride4,B_pilot,anchored,5,4.7967432528039335,-3.827396568901132,-5.0,4.0,0.2666556763090323,0.8958980842297147,,0.9536675347222222,True
E4_gradient,1,stride4,B_pilot,anchored,6,1.7961348288742673,-0.9904590293629858,-2.0,1.0,0.2040883096084159,0.9682494340368377,,0.9844292534722222,True
E4_gradient,1,stride4,B_pilot,anchored,7,-4.315237031757667,-5.798115745752119,4.0,6.0,0.3743416064300196,0.9840114627888832,,0.9485677083333334,True
E4_gradient,1,stride4,B_pilot,anchored,8,4.208791127077038,4.127502339218915,-4.0,-4.0,0.2446437844139827,0.8389796240714283,,0.9587673611111112,True
E4_gradient,1,corr0.3,B_pilot,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,1,corr0.3,B_pilot,anchored,1,-0.8760375284643409,5.846104636046959,1.0,-6.0,0.197611936368905,0.8345612187331368,,0.9637044270833334,True
E4_gradient,1,corr0.3,B_pilot,anchored,2,-3.0592783693477834,2.8663482050664246,3.0,-3.0,0.14620782250447037,0.8798164169752397,,0.968994140625,True
E4_gradient,1,corr0.3,B_pilot,anchored,3,-2.4483517116323337,-3.8308328216378653,2.0,4.0,0.4792043317402813,0.931229700174524,,0.9689670138888888,True
E4_gradient,1,corr0.3,B_pilot,anchored,4,2.318563609484056,-5.966667156608719,-2.0,6.0,0.3203027501225328,0.9122671268374948,,0.9586588541666666,True
E4_gradient,1,corr0.3,B_pilot,anchored,5,4.7967432528039335,-3.827396568901132,-5.0,4.0,0.2666556763090323,0.8474333708121445,,0.9536675347222222,True
E4_gradient,1,corr0.3,B_pilot,anchored,6,1.7961348288742673,-0.9904590293629858,-2.0,1.0,0.2040883096084159,0.9353108475249637,,0.9844292534722222,True
E4_gradient,1,corr0.3,B_pilot,anchored,7,-4.315237031757667,-5.798115745752119,4.0,6.0,0.3743416064300196,0.9253332991199474,,0.9485677083333334,True
E4_gradient,1,corr0.3,B_pilot,anchored,8,4.208791127077038,4.127502339218915,-4.0,-4.0,0.2446437844139827,0.7849757251849315,,0.9587673611111112,True
E4_gradient,1,corr0.5,B_pilot,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,1,corr0.5,B_pilot,anchored,1,-0.8760375284643409,5.846104636046959,1.0,-6.0,0.197611936368905,0.8345612187331368,,0.9637044270833334,True
E4_gradient,1,corr0.5,B_pilot,anchored,2,-3.0592783693477834,2.8663482050664246,3.0,-3.0,0.14620782250447037,0.8798164169752397,,0.968994140625,True
E4_gradient,1,corr0.5,B_pilot,anchored,3,-2.4483517116323337,-3.8308328216378653,2.0,4.0,0.4792043317402813,0.931229700174524,,0.9689670138888888,True
E4_gradient,1,corr0.5,B_pilot,anchored,4,2.318563609484056,-5.966667156608719,-2.0,6.0,0.3203027501225328,0.9122671268374948,,0.9586588541666666,True
E4_gradient,1,corr0.5,B_pilot,anchored,5,4.7967432528039335,-3.827396568901132,-5.0,4.0,0.2666556763090323,0.8474333708121445,,0.9536675347222222,True
E4_gradient,1,corr0.5,B_pilot,anchored,6,1.7961348288742673,-0.9904590293629858,-2.0,1.0,0.2040883096084159,0.9353108475249637,,0.9844292534722222,True
E4_gradient,1,corr0.5,B_pilot,anchored,7,-4.315237031757667,-5.798115745752119,4.0,6.0,0.3743416064300196,0.9253332991199474,,0.9485677083333334,True
E4_gradient,1,corr0.5,B_pilot,anchored,8,4.208791127077038,4.127502339218915,-4.0,-4.0,0.2446437844139827,0.7849757251849315,,0.9587673611111112,True
E4_gradient,1,corr0.7,B_pilot,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,1,corr0.7,B_pilot,anchored,1,-0.8760375284643409,5.846104636046959,1.0,-6.0,0.197611936368905,0.8345612187331368,,0.9637044270833334,True
E4_gradient,1,corr0.7,B_pilot,anchored,2,-3.0592783693477834,2.8663482050664246,3.0,-3.0,0.14620782250447037,0.8798164169752397,,0.968994140625,True
E4_gradient,1,corr0.7,B_pilot,anchored,3,-2.4483517116323337,-3.8308328216378653,2.0,4.0,0.4792043317402813,0.931229700174524,,0.9689670138888888,True
E4_gradient,1,corr0.7,B_pilot,anchored,4,2.318563609484056,-5.966667156608719,-2.0,6.0,0.3203027501225328,0.9122671268374948,,0.9586588541666666,True
E4_gradient,1,corr0.7,B_pilot,anchored,5,4.7967432528039335,-3.827396568901132,-5.0,4.0,0.2666556763090323,0.8474333708121445,,0.9536675347222222,True
E4_gradient,1,corr0.7,B_pilot,anchored,6,1.7961348288742673,-0.9904590293629858,-2.0,1.0,0.2040883096084159,0.9353108475249637,,0.9844292534722222,True
E4_gradient,1,corr0.7,B_pilot,anchored,7,-4.315237031757667,-5.798115745752119,4.0,6.0,0.3743416064300196,0.9253332991199474,,0.9485677083333334,True
E4_gradient,1,corr0.7,B_pilot,anchored,8,4.208791127077038,4.127502339218915,-4.0,-4.0,0.2446437844139827,0.7849757251849315,,0.9587673611111112,True
E4_gradient,1,stride2,stable_subpixel,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
