well,row,column,condition,site_fov,timepoint_day,file_name,mcherry_channel,registration_channel,time_index,cell_roi_id,mask_source,cell_roi_area,total_mcherry_intensity,diffuse_mcherry_integrated_intensity,diffuse_mcherry_mean_intensity,punctate_mcherry_integrated_intensity,puncta_count,puncta_density_per_area,mean_puncta_intensity,median_puncta_area,diffuse_to_punctate_ratio,rupture_like_score,mcherry_metric_interpretation
E06,E,06,PLD3_mCherry_reporter_control,site0,20,"260228_day20_WellE06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0033.nd2",561nm Binned,488nm Binned,3,whole_field_foreground,stable_channel,318629,10115393.0,7619023.0,24.48059844970703,2496370.0,396,0.0012428247271866564,308.67943152996025,15.0,3.052040763186927,3.052040763186927,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E06,E,06,PLD3_mCherry_reporter_control,site0,25,"260305_day25_iNeurons_WellE06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0033.nd2",561nm Binned,488nm Binned,4,whole_field_foreground,stable_channel,209656,5506782.0,4399301.0,21.45435333251953,1107481.0,325,0.00155015835463068,218.99350158691405,12.0,3.972348961287848,3.972348961287848,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E06,E,06,PLD3_mCherry_reporter_control,site0,29,"260309_Day29_WellE06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0033.nd2",561nm Binned,488nm Binned,5,whole_field_foreground,stable_channel,302835,10386742.0,8095030.0,27.339391708374023,2291712.0,432,0.001426519391743271,304.5736568945426,12.0,3.532306851819281,3.532306851819281,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E06,E,06,PLD3_mCherry_reporter_control,site0,32,"260312_Day32_WellE06_Channel405nm Binned,561 nm,488nm Binned_Seq0033.nd2",561nm Binned,488nm Binned,6,whole_field_foreground,stable_channel,311462,11978535.0,9395241.0,30.852218627929688,2583294.0,457,0.0014672736963049513,345.81962792461235,13.0,3.63692285895309,3.63692285895309,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E06,E,06,PLD3_mCherry_reporter_control,site0,36,"260316_Day36_WellE06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0033.nd2",561nm Binned,488nm Binned,7,whole_field_foreground,stable_channel,349960,13537850.0,10532603.0,30.788352966308594,3005247.0,489,0.0013973025488587343,344.69021019808844,13.0,3.5047378801131805,3.5047378801131805,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E06,E,06,PLD3_mCherry_reporter_control,site0,39,"260319_Day39_WellE06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0033.nd2",561nm Binned,488nm Binned,8,whole_field_foreground,stable_channel,522527,22987562.0,17614028.0,34.48855209350586,5373533.0,724,0.0013855743339552108,401.1138897258274,13.0,3.2779231094322343,3.2779231094322343,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E08,E,08,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellE08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0035.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,347936,8541907.0,6080475.0,17.89569854736328,2461432.0,376,0.0010806585119071304,272.99864277941117,18.0,2.4702998092157453,2.4702998092157453,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E08,E,08,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellE08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0035.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,331568,8659105.0,6439081.0,19.88794708251953,2220024.0,355,0.0010706702697453594,253.85350625481405,17.0,2.900455580659083,2.900455580659083,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E08,E,08,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellE08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0035.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,333464,12265985.0,9119479.0,28.00392723083496,3146506.0,376,0.0011275579972616907,365.2152234341236,16.0,2.898287497305615,2.898287497305615,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E08,E,08,PLD3_mCherry_reporter_control,site0,20,"260228_day20_WellE08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0035.nd2",561nm Binned,488nm Binned,3,whole_field_foreground,stable_channel,348883,13603469.0,10401946.0,30.514888763427734,3201523.0,444,0.001272632945711678,376.37016042073566,13.5,3.2490617746606074,3.2490617746606074,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E08,E,08,PLD3_mCherry_reporter_control,site0,25,"260305_day25_iNeurons_WellE08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0035.nd2",561nm Binned,488nm Binned,4,whole_field_foreground,stable_channel,244897,6879488.0,5412059.0,22.601665496826172,1467429.0,376,0.0015353393467395053,245.44748655278633,12.0,3.688123241394515,3.688123241394515,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E08,E,08,PLD3_mCherry_reporter_control,site0,29,"260309_Day29_WellE08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0035.nd2",561nm Binned,488nm Binned,5,whole_field_foreground,stable_channel,324490,14180464.0,11054791.0,34.84161376953125,3125673.0,491,0.0015131437024206813,398.14634449758745,13.0,3.5367714409013558,3.5367714409013558,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E08,E,08,PLD3_mCherry_reporter_control,site0,32,"260312_Day32_WellE08_Channel405nm Binned,561 nm,488nm Binned_Seq0035.nd2",561nm Binned,488nm Binned,6,whole_field_foreground,stable_channel,423329,18167118.0,13840269.0,33.456058502197266,4326849.0,615,0.0014527707763903424,402.23404697325174,12.0,3.1986947083193336,3.1986947083193336,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E08,E,08,PLD3_mCherry_reporter_control,site0,36,"260316_Day36_WellE08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0035.nd2",561nm Binned,488nm Binned,7,whole_field_foreground,stable_channel,391284,18682968.0,14207663.0,37.149654388427734,4475305.0,526,0.0013442921254093081,454.51619975739106,13.0,3.174680384911604,3.174680384911604,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E08,E,08,PLD3_mCherry_reporter_control,site0,39,"260319_Day39_WellE08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0035.nd2",561nm Binned,488nm Binned,8,whole_field_foreground,stable_channel,437108,20274316.0,15483649.0,36.24924850463867,4790667.0,592,0.0013543563604387146,428.2660103359738,13.0,3.232044514886292,3.232044514886292,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E07,E,07,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellE07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0034.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,263306,4670480.0,3577079.0,13.920870780944824,1093401.0,285,0.0010823908304365172,148.97864449484305,19.0,3.271516122627223,3.271516122627223,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
