well,condition,timepoint_day,registration_channel,estimated_y_shift,estimated_x_shift,pre_registration_correlation,post_registration_correlation,overlap_fraction,registration_error,qc_pass,qc_note,row,column,common_crop
D16,PLD3_TMEM106B_no_mCherry,12,488nm Binned,0.0,211.6,0.0019290529948029905,0.0033026439876154483,0.9262203626220363,0.9999999999999895,True,phase_cross_correlation_on_stable_channel,D,16,"{'y_start': 1187, 'y_stop': 2309, 'x_start': 1222, 'x_stop': 2625}"
D16,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,1221.7,0.00884645672837266,0.008206925879662425,0.574023709902371,0.9999999999999732,True,phase_cross_correlation_on_stable_channel,D,16,"{'y_start': 1187, 'y_stop': 2309, 'x_start': 1222, 'x_stop': 2625}"
D16,PLD3_TMEM106B_no_mCherry,20,488nm Binned,0.0,1132.3,-0.003042773663213005,0.00020259020420205023,0.6051952580195259,0.9999999999999823,True,phase_cross_correlation_on_stable_channel,D,16,"{'y_start': 1187, 'y_stop': 2309, 'x_start': 1222, 'x_stop': 2625}"
D16,PLD3_TMEM106B_no_mCherry,25,488nm Binned,0.0,913.9,0.0007738656841663562,0.00029454267700092506,0.6813458856345885,0.9999999999999853,True,phase_cross_correlation_on_stable_channel,D,16,"{'y_start': 1187, 'y_stop': 2309, 'x_start': 1222, 'x_stop': 2625}"
D16,PLD3_TMEM106B_no_mCherry,29,488nm Binned,0.0,-242.2,0.008082560065169256,0.0013529597077993909,0.9155509065550907,0.9999999999999839,True,phase_cross_correlation_on_stable_channel,D,16,"{'y_start': 1187, 'y_stop': 2309, 'x_start': 1222, 'x_stop': 2625}"
D16,PLD3_TMEM106B_no_mCherry,32,488nm Binned,1186.1,0.0,0.006673822019623203,-0.0017525804606472236,0.5864365411436542,0.9999999999999771,True,phase_cross_correlation_on_stable_channel,D,16,"{'y_start': 1187, 'y_stop': 2309, 'x_start': 1222, 'x_stop': 2625}"
D16,PLD3_TMEM106B_no_mCherry,36,488nm Binned,0.0,860.0,0.003859612773250983,-0.0021911678508884083,0.700139470013947,0.9999999999999886,True,phase_cross_correlation_on_stable_channel,D,16,"{'y_start': 1187, 'y_stop': 2309, 'x_start': 1222, 'x_stop': 2625}"
D16,PLD3_TMEM106B_no_mCherry,39,488nm Binned,-558.8,0.0,-0.0030652972579134556,0.00847702880373899,0.805160390516039,0.9999999999999875,True,phase_cross_correlation_on_stable_channel,D,16,"{'y_start': 1187, 'y_stop': 2309, 'x_start': 1222, 'x_stop': 2625}"
D11,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,D,11,"{'y_start': 473, 'y_stop': 2105, 'x_start': 981, 'x_stop': 2340}"
D11,PLD3_TMEM106B_no_mCherry,12,488nm Binned,0.0,26.5,0.0018687945713569052,0.0034331693519154853,0.9907601115760112,0.9999999999999905,True,phase_cross_correlation_on_stable_channel,D,11,"{'y_start': 473, 'y_stop': 2105, 'x_start': 981, 'x_stop': 2340}"
D11,PLD3_TMEM106B_no_mCherry,16,488nm Binned,-762.3,0.0,0.013239761621413904,-0.006243123390088588,0.734205020920502,0.9999999999999788,True,phase_cross_correlation_on_stable_channel,D,11,"{'y_start': 473, 'y_stop': 2105, 'x_start': 981, 'x_stop': 2340}"
D11,PLD3_TMEM106B_no_mCherry,20,488nm Binned,-484.5,0.0,-0.0003475394701412972,-0.0036429621933612606,0.8310669456066946,0.9999999999999575,True,phase_cross_correlation_on_stable_channel,D,11,"{'y_start': 473, 'y_stop': 2105, 'x_start': 981, 'x_stop': 2340}"
D11,PLD3_TMEM106B_no_mCherry,25,488nm Binned,472.3,0.0,0.005946327930335098,0.0017604293735440373,0.8353207810320781,0.9999999999999647,True,phase_cross_correlation_on_stable_channel,D,11,"{'y_start': 473, 'y_stop': 2105, 'x_start': 981, 'x_stop': 2340}"
D11,PLD3_TMEM106B_no_mCherry,29,488nm Binned,-257.8,0.0,0.028736138146363107,0.005284490878493491,0.9101115760111576,0.9999999999999616,True,phase_cross_correlation_on_stable_channel,D,11,"{'y_start': 473, 'y_stop': 2105, 'x_start': 981, 'x_stop': 2340}"
D11,PLD3_TMEM106B_no_mCherry,32,488nm Binned,-505.7,0.0,0.013250507954793466,-0.006697518086222452,0.8236750348675035,0.9999999999999902,True,phase_cross_correlation_on_stable_channel,D,11,"{'y_start': 473, 'y_stop': 2105, 'x_start': 981, 'x_stop': 2340}"
D11,PLD3_TMEM106B_no_mCherry,36,488nm Binned,0.0,980.8,0.0038724689441433442,0.006930479787859814,0.6580195258019527,0.9999999999999949,True,phase_cross_correlation_on_stable_channel,D,11,"{'y_start': 473, 'y_stop': 2105, 'x_start': 981, 'x_stop': 2340}"
D11,PLD3_TMEM106B_no_mCherry,39,488nm Binned,0.0,-527.7,-0.0027442504384354756,-0.001330151964453837,0.8160041841004184,0.9999999999999869,True,phase_cross_correlation_on_stable_channel,D,11,"{'y_start': 473, 'y_stop': 2105, 'x_start': 981, 'x_stop': 2340}"
D13,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,D,13,"{'y_start': 1067, 'y_stop': 1459, 'x_start': 962, 'x_stop': 2868}"
D13,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-40.1,0.0,0.0037779716078696003,-0.0007840920864637575,0.9860181311018131,0.9999999999999774,True,phase_cross_correlation_on_stable_channel,D,13,"{'y_start': 1067, 'y_stop': 1459, 'x_start': 962, 'x_stop': 2868}"
D13,PLD3_TMEM106B_no_mCherry,16,488nm Binned,-522.8,0.0,0.008392365727566357,0.003661441371652571,0.8177126917712692,0.999999999999982,True,phase_cross_correlation_on_stable_channel,D,13,"{'y_start': 1067, 'y_stop': 1459, 'x_start': 962, 'x_stop': 2868}"
D13,PLD3_TMEM106B_no_mCherry,20,488nm Binned,0.0,0.0,0.003866965055155117,0.003866965055155117,1.0,0.9999999999999641,True,phase_cross_correlation_on_stable_channel,D,13,"{'y_start': 1067, 'y_stop': 1459, 'x_start': 962, 'x_stop': 2868}"
D13,PLD3_TMEM106B_no_mCherry,25,488nm Binned,-320.7,0.0,0.0030509130681011325,0.0043349277522987785,0.8881799163179916,0.9999999999999898,True,phase_cross_correlation_on_stable_channel,D,13,"{'y_start': 1067, 'y_stop': 1459, 'x_start': 962, 'x_stop': 2868}"
D13,PLD3_TMEM106B_no_mCherry,29,488nm Binned,470.5,0.0,0.02191291283990411,0.0019819129413424347,0.8359483960948396,0.9999999999999719,True,phase_cross_correlation_on_stable_channel,D,13,"{'y_start': 1067, 'y_stop': 1459, 'x_start': 962, 'x_stop': 2868}"
D13,PLD3_TMEM106B_no_mCherry,32,488nm Binned,0.0,962.0,-0.0008644650858649678,0.009355316851942989,0.6645746164574616,0.9999999999999913,True,phase_cross_correlation_on_stable_channel,D,13,"{'y_start': 1067, 'y_stop': 1459, 'x_start': 962, 'x_stop': 2868}"
D13,PLD3_TMEM106B_no_mCherry,36,488nm Binned,1066.2,0.0,-0.004063352449140841,0.0021159206456392546,0.6282426778242677,0.999999999999989,True,phase_cross_correlation_on_stable_channel,D,13,"{'y_start': 1067, 'y_stop': 1459, 'x_start': 962, 'x_stop': 2868}"
D13,PLD3_TMEM106B_no_mCherry,39,488nm Binned,-1408.2,0.0,0.001620362209148179,0.00930906208208475,0.5089958158995815,0.9999999999999927,True,phase_cross_correlation_on_stable_channel,D,13,"{'y_start': 1067, 'y_stop': 1459, 'x_start': 962, 'x_stop': 2868}"
D10,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,D,10,"{'y_start': 470, 'y_stop': 2006, 'x_start': 0, 'x_stop': 2616}"
D10,PLD3_TMEM106B_no_mCherry,12,488nm Binned,38.6,0.0,0.002017560286437706,-0.004559260144760049,0.9865411436541144,0.9999999999999756,True,phase_cross_correlation_on_stable_channel,D,10,"{'y_start': 470, 'y_stop': 2006, 'x_start': 0, 'x_stop': 2616}"
D10,PLD3_TMEM106B_no_mCherry,16,488nm Binned,90.7,0.0,0.01273280189953699,0.0054998000795864815,0.9683751743375175,0.9999999999999812,True,phase_cross_correlation_on_stable_channel,D,10,"{'y_start': 470, 'y_stop': 2006, 'x_start': 0, 'x_stop': 2616}"
D10,PLD3_TMEM106B_no_mCherry,20,488nm Binned,-861.7,0.0,-0.0029788681922998154,0.0054426808838249794,0.6995467224546722,0.9999999999999605,True,phase_cross_correlation_on_stable_channel,D,10,"{'y_start': 470, 'y_stop': 2006, 'x_start': 0, 'x_stop': 2616}"
D10,PLD3_TMEM106B_no_mCherry,25,488nm Binned,469.4,0.0,0.002173741202222778,-0.005281028756292798,0.8363319386331939,0.9999999999999784,True,phase_cross_correlation_on_stable_channel,D,10,"{'y_start': 470, 'y_stop': 2006, 'x_start': 0, 'x_stop': 2616}"
D10,PLD3_TMEM106B_no_mCherry,29,488nm Binned,0.0,-251.8,0.017371576903680724,0.00471081479432971,0.9122036262203626,0.9999999999999871,True,phase_cross_correlation_on_stable_channel,D,10,"{'y_start': 470, 'y_stop': 2006, 'x_start': 0, 'x_stop': 2616}"
D10,PLD3_TMEM106B_no_mCherry,32,488nm Binned,-68.1,0.0,-0.0001725472518603805,-0.0038735204671449994,0.9762552301255231,0.9999999999999625,True,phase_cross_correlation_on_stable_channel,D,10,"{'y_start': 470, 'y_stop': 2006, 'x_start': 0, 'x_stop': 2616}"
D10,PLD3_TMEM106B_no_mCherry,36,488nm Binned,0.0,-94.1,0.00805640479178909,0.0030098374905891787,0.9671896792189679,0.9999999999999926,True,phase_cross_correlation_on_stable_channel,D,10,"{'y_start': 470, 'y_stop': 2006, 'x_start': 0, 'x_stop': 2616}"
D10,PLD3_TMEM106B_no_mCherry,39,488nm Binned,454.6,0.0,0.003958976481659568,-0.00011321018905324885,0.8414923291492329,0.9999999999999791,True,phase_cross_correlation_on_stable_channel,D,10,"{'y_start': 470, 'y_stop': 2006, 'x_start': 0, 'x_stop': 2616}"
D15,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,D,15,"{'y_start': 0, 'y_stop': 1489, 'x_start': 758, 'x_stop': 1878}"
D15,PLD3_TMEM106B_no_mCherry,12,488nm Binned,0.0,757.8,0.020741632483196302,0.00743422495205924,0.7357740585774059,0.9999999999999889,True,phase_cross_correlation_on_stable_channel,D,15,"{'y_start': 0, 'y_stop': 1489, 'x_start': 758, 'x_stop': 1878}"
D15,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,408.9,0.0038233521210370436,0.006543232846695768,0.8574267782426778,0.9999999999999866,True,phase_cross_correlation_on_stable_channel,D,15,"{'y_start': 0, 'y_stop': 1489, 'x_start': 758, 'x_stop': 1878}"
D15,PLD3_TMEM106B_no_mCherry,20,488nm Binned,0.0,-363.6,0.010723321788367041,0.0024514579327347854,0.8732217573221758,0.9999999999999906,True,phase_cross_correlation_on_stable_channel,D,15,"{'y_start': 0, 'y_stop': 1489, 'x_start': 758, 'x_stop': 1878}"
D15,PLD3_TMEM106B_no_mCherry,25,488nm Binned,0.0,-990.0,0.005195690999545289,-0.00014750416899283152,0.6548117154811716,0.9999999999999861,True,phase_cross_correlation_on_stable_channel,D,15,"{'y_start': 0, 'y_stop': 1489, 'x_start': 758, 'x_stop': 1878}"
D15,PLD3_TMEM106B_no_mCherry,29,488nm Binned,-1378.2,0.0,0.017361079627355124,-0.007486646408024411,0.5194560669456066,0.9999999999999866,True,phase_cross_correlation_on_stable_channel,D,15,"{'y_start': 0, 'y_stop': 1489, 'x_start': 758, 'x_stop': 1878}"
D15,PLD3_TMEM106B_no_mCherry,32,488nm Binned,0.0,557.7,0.014847679907787842,2.3274965916097816e-05,0.8055439330543933,0.9999999999999928,True,phase_cross_correlation_on_stable_channel,D,15,"{'y_start': 0, 'y_stop': 1489, 'x_start': 758, 'x_stop': 1878}"
D15,PLD3_TMEM106B_no_mCherry,36,488nm Binned,0.0,-634.4,0.0032888718140697696,-0.00636582837950393,0.7788005578800558,0.9999999999999969,True,phase_cross_correlation_on_stable_channel,D,15,"{'y_start': 0, 'y_stop': 1489, 'x_start': 758, 'x_stop': 1878}"
D15,PLD3_TMEM106B_no_mCherry,39,488nm Binned,-570.9,0.0,0.0009366711577018751,-0.011580010967987794,0.8009414225941422,0.9999999999999905,True,phase_cross_correlation_on_stable_channel,D,15,"{'y_start': 0, 'y_stop': 1489, 'x_start': 758, 'x_stop': 1878}"
D14,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,D,14,"{'y_start': 0, 'y_stop': 2042, 'x_start': 454, 'x_stop': 1735}"
D14,PLD3_TMEM106B_no_mCherry,12,488nm Binned,0.0,454.0,0.007123699832040052,-0.001535886680944675,0.8417015341701534,0.9999999999999897,True,phase_cross_correlation_on_stable_channel,D,14,"{'y_start': 0, 'y_stop': 2042, 'x_start': 454, 'x_stop': 1735}"
D14,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,-1132.5,0.012008647790360875,0.006470190190690915,0.6051255230125523,0.9999999999999886,True,phase_cross_correlation_on_stable_channel,D,14,"{'y_start': 0, 'y_stop': 2042, 'x_start': 454, 'x_stop': 1735}"
D14,PLD3_TMEM106B_no_mCherry,20,488nm Binned,0.0,-331.8,0.0004336376526179304,0.001440323093273519,0.8843096234309623,0.999999999999978,True,phase_cross_correlation_on_stable_channel,D,14,"{'y_start': 0, 'y_stop': 2042, 'x_start': 454, 'x_stop': 1735}"
D14,PLD3_TMEM106B_no_mCherry,25,488nm Binned,-825.4,0.0,0.006888363725315137,-0.0007053280360721036,0.7122036262203626,0.9999999999999858,True,phase_cross_correlation_on_stable_channel,D,14,"{'y_start': 0, 'y_stop': 2042, 'x_start': 454, 'x_stop': 1735}"
D14,PLD3_TMEM106B_no_mCherry,29,488nm Binned,-290.3,0.0,0.006617152332273178,-0.0033185546286450527,0.8987796373779637,0.9999999999999845,True,phase_cross_correlation_on_stable_channel,D,14,"{'y_start': 0, 'y_stop': 2042, 'x_start': 454, 'x_stop': 1735}"
D14,PLD3_TMEM106B_no_mCherry,32,488nm Binned,-256.0,0.0,-7.425618761439745e-05,0.010821659509229831,0.9107391910739191,0.999999999999983,True,phase_cross_correlation_on_stable_channel,D,14,"{'y_start': 0, 'y_stop': 2042, 'x_start': 454, 'x_stop': 1735}"
D14,PLD3_TMEM106B_no_mCherry,36,488nm Binned,-114.1,0.0,0.0019572308862571782,-0.0032571657992041233,0.9602161785216179,0.9999999999999705,True,phase_cross_correlation_on_stable_channel,D,14,"{'y_start': 0, 'y_stop': 2042, 'x_start': 454, 'x_stop': 1735}"
D14,PLD3_TMEM106B_no_mCherry,39,488nm Binned,-799.7,0.0,0.0017435441316804316,-0.005892983103117093,0.7211645746164576,0.9999999999999861,True,phase_cross_correlation_on_stable_channel,D,14,"{'y_start': 0, 'y_stop': 2042, 'x_start': 454, 'x_stop': 1735}"
D18,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,D,18,"{'y_start': 516, 'y_stop': 2868, 'x_start': 1292, 'x_stop': 1757}"
D18,PLD3_TMEM106B_no_mCherry,12,488nm Binned,0.0,571.7,0.013325102327115451,0.010137454700956004,0.8006624825662483,0.9999999999999747,True,phase_cross_correlation_on_stable_channel,D,18,"{'y_start': 516, 'y_stop': 2868, 'x_start': 1292, 'x_stop': 1757}"
D18,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,1056.7,0.004770246004446812,0.007531138444764372,0.631555090655509,0.9999999999999815,True,phase_cross_correlation_on_stable_channel,D,18,"{'y_start': 516, 'y_stop': 2868, 'x_start': 1292, 'x_stop': 1757}"
D18,PLD3_TMEM106B_no_mCherry,20,488nm Binned,0.0,1291.3,0.006848542797664535,0.005519769271312088,0.5497559274755928,0.9999999999999764,True,phase_cross_correlation_on_stable_channel,D,18,"{'y_start': 516, 'y_stop': 2868, 'x_start': 1292, 'x_stop': 1757}"
D18,PLD3_TMEM106B_no_mCherry,25,488nm Binned,516.0,0.0,0.00894659994234367,-0.004385155249211094,0.8200836820083682,0.999999999999978,True,phase_cross_correlation_on_stable_channel,D,18,"{'y_start': 516, 'y_stop': 2868, 'x_start': 1292, 'x_stop': 1757}"
D18,PLD3_TMEM106B_no_mCherry,29,488nm Binned,0.0,-1110.6,0.004514498283182529,0.004207069218816896,0.6127615062761507,0.9999999999999674,True,phase_cross_correlation_on_stable_channel,D,18,"{'y_start': 516, 'y_stop': 2868, 'x_start': 1292, 'x_stop': 1757}"
D18,PLD3_TMEM106B_no_mCherry,32,488nm Binned,337.8,0.0,0.0041500379193993905,-0.001415662582114955,0.8822175732217573,0.9999999999999686,True,phase_cross_correlation_on_stable_channel,D,18,"{'y_start': 516, 'y_stop': 2868, 'x_start': 1292, 'x_stop': 1757}"
D18,PLD3_TMEM106B_no_mCherry,36,488nm Binned,11.0,0.0,0.0034347873537412883,0.0012958210674482529,0.9961645746164575,0.9999999999999768,True,phase_cross_correlation_on_stable_channel,D,18,"{'y_start': 516, 'y_stop': 2868, 'x_start': 1292, 'x_stop': 1757}"
D18,PLD3_TMEM106B_no_mCherry,39,488nm Binned,0.0,-1073.1,0.006154627491108729,-0.002938641211894548,0.625836820083682,0.9999999999999853,True,phase_cross_correlation_on_stable_channel,D,18,"{'y_start': 516, 'y_stop': 2868, 'x_start': 1292, 'x_stop': 1757}"
D17,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,D,17,"{'y_start': 430, 'y_stop': 2259, 'x_start': 991, 'x_stop': 2223}"
D17,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-608.4,0.0,0.009929449574338561,0.01156546141439187,0.7878661087866109,0.9999999999999786,True,phase_cross_correlation_on_stable_channel,D,17,"{'y_start': 430, 'y_stop': 2259, 'x_start': 991, 'x_stop': 2223}"
D17,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,990.2,0.01528759421760716,0.01769209671582336,0.654741980474198,0.9999999999999605,True,phase_cross_correlation_on_stable_channel,D,17,"{'y_start': 430, 'y_stop': 2259, 'x_start': 991, 'x_stop': 2223}"
D17,PLD3_TMEM106B_no_mCherry,20,488nm Binned,0.0,-385.2,0.005483016401850681,5.697686023792758e-05,0.8656903765690377,0.9999999999999701,True,phase_cross_correlation_on_stable_channel,D,17,"{'y_start': 430, 'y_stop': 2259, 'x_start': 991, 'x_stop': 2223}"
D17,PLD3_TMEM106B_no_mCherry,25,488nm Binned,0.0,-644.3,0.006379072525829707,-0.01392568720634305,0.7753486750348675,0.9999999999999848,True,phase_cross_correlation_on_stable_channel,D,17,"{'y_start': 430, 'y_stop': 2259, 'x_start': 991, 'x_stop': 2223}"
D17,PLD3_TMEM106B_no_mCherry,29,488nm Binned,429.2,0.0,0.020590237923149516,-0.0011846736536889524,0.8503486750348676,0.9999999999999714,True,phase_cross_correlation_on_stable_channel,D,17,"{'y_start': 430, 'y_stop': 2259, 'x_start': 991, 'x_stop': 2223}"
D17,PLD3_TMEM106B_no_mCherry,32,488nm Binned,-44.6,0.0,0.005926691752994339,0.010472244606437388,0.9844490934449094,0.9999999999999849,True,phase_cross_correlation_on_stable_channel,D,17,"{'y_start': 430, 'y_stop': 2259, 'x_start': 991, 'x_stop': 2223}"
D17,PLD3_TMEM106B_no_mCherry,36,488nm Binned,0.0,580.7,0.006058840366318766,0.01221639905936376,0.7975244072524408,0.99999999999997,True,phase_cross_correlation_on_stable_channel,D,17,"{'y_start': 430, 'y_stop': 2259, 'x_start': 991, 'x_stop': 2223}"
D17,PLD3_TMEM106B_no_mCherry,39,488nm Binned,0.0,-508.5,0.0017814955298566608,-0.008788955530007683,0.8226987447698745,0.9999999999999802,True,phase_cross_correlation_on_stable_channel,D,17,"{'y_start': 430, 'y_stop': 2259, 'x_start': 991, 'x_stop': 2223}"
D19,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,D,19,"{'y_start': 869, 'y_stop': 2148, 'x_start': 1086, 'x_stop': 2865}"
D19,PLD3_TMEM106B_no_mCherry,12,488nm Binned,516.2,0.0,7.970570123200367e-05,0.005740086285130849,0.8200139470013947,0.9999999999999684,True,phase_cross_correlation_on_stable_channel,D,19,"{'y_start': 869, 'y_stop': 2148, 'x_start': 1086, 'x_stop': 2865}"
D19,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,289.1,0.005058807907788731,0.006559049909102412,0.8991980474198048,0.9999999999999886,True,phase_cross_correlation_on_stable_channel,D,19,"{'y_start': 869, 'y_stop': 2148, 'x_start': 1086, 'x_stop': 2865}"
D19,PLD3_TMEM106B_no_mCherry,20,488nm Binned,-719.2,0.0,0.0027887641095211933,-0.008289483020903723,0.7492329149232916,0.9999999999999768,True,phase_cross_correlation_on_stable_channel,D,19,"{'y_start': 869, 'y_stop': 2148, 'x_start': 1086, 'x_stop': 2865}"
D19,PLD3_TMEM106B_no_mCherry,25,488nm Binned,102.2,0.0,0.0028771685407407827,0.10564717162036305,0.9643654114365412,0.9999999999999778,True,phase_cross_correlation_on_stable_channel,D,19,"{'y_start': 869, 'y_stop': 2148, 'x_start': 1086, 'x_stop': 2865}"
D19,PLD3_TMEM106B_no_mCherry,29,488nm Binned,868.2,0.0,0.01643799341167766,0.006452535759637572,0.6972803347280334,0.9999999999999897,True,phase_cross_correlation_on_stable_channel,D,19,"{'y_start': 869, 'y_stop': 2148, 'x_start': 1086, 'x_stop': 2865}"
D19,PLD3_TMEM106B_no_mCherry,32,488nm Binned,0.0,1085.8,0.00256439331549299,-0.0012801150184365271,0.6214086471408647,0.9999999999999912,True,phase_cross_correlation_on_stable_channel,D,19,"{'y_start': 869, 'y_stop': 2148, 'x_start': 1086, 'x_stop': 2865}"
D19,PLD3_TMEM106B_no_mCherry,36,488nm Binned,0.0,453.3,-0.00310800312688291,0.0024830907478923295,0.8419456066945606,0.9999999999999868,True,phase_cross_correlation_on_stable_channel,D,19,"{'y_start': 869, 'y_stop': 2148, 'x_start': 1086, 'x_stop': 2865}"
D19,PLD3_TMEM106B_no_mCherry,39,488nm Binned,0.0,-2.2,-0.005265868349637268,-0.004082389223558687,0.9992329149232916,0.9999999999999889,True,phase_cross_correlation_on_stable_channel,D,19,"{'y_start': 869, 'y_stop': 2148, 'x_start': 1086, 'x_stop': 2865}"
D20,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,D,20,"{'y_start': 0, 'y_stop': 1775, 'x_start': 969, 'x_stop': 1670}"
D20,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-968.5,0.0,0.005307358497239086,0.001982801444984137,0.6623082287308228,0.9999999999999818,True,phase_cross_correlation_on_stable_channel,D,20,"{'y_start': 0, 'y_stop': 1775, 'x_start': 969, 'x_stop': 1670}"
D20,PLD3_TMEM106B_no_mCherry,16,488nm Binned,-215.0,0.0,-0.0013174523246446874,0.004992021109964723,0.9250348675034867,0.9999999999999912,True,phase_cross_correlation_on_stable_channel,D,20,"{'y_start': 0, 'y_stop': 1775, 'x_start': 969, 'x_stop': 1670}"
D20,PLD3_TMEM106B_no_mCherry,20,488nm Binned,-174.3,0.0,0.005807555887090849,0.007334205522861726,0.9392259414225941,0.9999999999999708,True,phase_cross_correlation_on_stable_channel,D,20,"{'y_start': 0, 'y_stop': 1775, 'x_start': 969, 'x_stop': 1670}"
D20,PLD3_TMEM106B_no_mCherry,25,488nm Binned,-1092.5,0.0,0.008882242371104633,0.008104937258901598,0.6190725244072525,0.9999999999999508,True,phase_cross_correlation_on_stable_channel,D,20,"{'y_start': 0, 'y_stop': 1775, 'x_start': 969, 'x_stop': 1670}"
D20,PLD3_TMEM106B_no_mCherry,29,488nm Binned,0.0,-1197.7,0.011429024012570928,0.0007428281799000462,0.582391910739191,0.9999999999999901,True,phase_cross_correlation_on_stable_channel,D,20,"{'y_start': 0, 'y_stop': 1775, 'x_start': 969, 'x_stop': 1670}"
D20,PLD3_TMEM106B_no_mCherry,32,488nm Binned,0.0,968.2,-0.004090465492602258,-0.008343320278081795,0.662412831241283,0.9999999999999848,True,phase_cross_correlation_on_stable_channel,D,20,"{'y_start': 0, 'y_stop': 1775, 'x_start': 969, 'x_stop': 1670}"
D20,PLD3_TMEM106B_no_mCherry,36,488nm Binned,-911.3,0.0,0.0012718821975177502,0.010973341880462895,0.6822524407252442,0.9999999999999213,True,phase_cross_correlation_on_stable_channel,D,20,"{'y_start': 0, 'y_stop': 1775, 'x_start': 969, 'x_stop': 1670}"
D20,PLD3_TMEM106B_no_mCherry,39,488nm Binned,-255.3,0.0,-0.0035664847053425114,0.001689393949872814,0.9109832635983263,0.9999999999999419,True,phase_cross_correlation_on_stable_channel,D,20,"{'y_start': 0, 'y_stop': 1775, 'x_start': 969, 'x_stop': 1670}"
E09,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,09,"{'y_start': 1395, 'y_stop': 1774, 'x_start': 777, 'x_stop': 1598}"
E09,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,-357.2,-0.0033306572201409527,0.006356225665577408,0.8754532775453278,0.9999999999999654,True,phase_cross_correlation_on_stable_channel,E,09,"{'y_start': 1395, 'y_stop': 1774, 'x_start': 777, 'x_stop': 1598}"
E09,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,776.8,0.008379024444248314,-0.0009972665923010276,0.7291492329149233,0.9999999999999755,True,phase_cross_correlation_on_stable_channel,E,09,"{'y_start': 1395, 'y_stop': 1774, 'x_start': 777, 'x_stop': 1598}"
E09,PLD3_mCherry_reporter_control,20,488nm Binned,0.0,191.1,0.002562073749422285,-0.004367519428943567,0.9333682008368201,0.9999999999999876,True,phase_cross_correlation_on_stable_channel,E,09,"{'y_start': 1395, 'y_stop': 1774, 'x_start': 777, 'x_stop': 1598}"
E09,PLD3_mCherry_reporter_control,25,488nm Binned,0.0,-1269.1,0.0038409623397742364,0.003410468221394291,0.5574965132496513,0.9999999999999807,True,phase_cross_correlation_on_stable_channel,E,09,"{'y_start': 1395, 'y_stop': 1774, 'x_start': 777, 'x_stop': 1598}"
E09,PLD3_mCherry_reporter_control,29,488nm Binned,1394.5,0.0,0.010864282966385967,0.0019313863151538748,0.5137726638772664,0.9999999999999867,True,phase_cross_correlation_on_stable_channel,E,09,"{'y_start': 1395, 'y_stop': 1774, 'x_start': 777, 'x_stop': 1598}"
E09,PLD3_mCherry_reporter_control,32,488nm Binned,0.0,-742.9,0.007090699238157838,0.008092103727880088,0.7409693165969317,0.9999999999999878,True,phase_cross_correlation_on_stable_channel,E,09,"{'y_start': 1395, 'y_stop': 1774, 'x_start': 777, 'x_stop': 1598}"
E09,PLD3_mCherry_reporter_control,36,488nm Binned,-1093.2,0.0,-0.0030050363133274785,0.0043503971799690655,0.6188284518828451,0.9999999999999986,True,phase_cross_correlation_on_stable_channel,E,09,"{'y_start': 1395, 'y_stop': 1774, 'x_start': 777, 'x_stop': 1598}"
E09,PLD3_mCherry_reporter_control,39,488nm Binned,0.0,-852.9,0.015285968519179034,0.0011780939348887364,0.7026150627615062,0.9999999999999907,True,phase_cross_correlation_on_stable_channel,E,09,"{'y_start': 1395, 'y_stop': 1774, 'x_start': 777, 'x_stop': 1598}"
